plasmid_0;136-,62-,107-,149-,94+,117-,3-,109+,81+,60-,110-,131+,143-,106+,110+,114-,22-,137-,94-,133+,107+,126-,13-
plasmid_1;55-,127+,124-,127+,121+,117+,94-,133+,107+,126-
plasmid_2;111-,119+,108+,111+,97-
plasmid_3;102-,111+,142-,98+,120-,123+,128+,139+,79-,143+,131-,110+,60+,115+,91-,143+
plasmid_4;77+,120-,122+,128+,139+,103+
plasmid_5;52+
plasmid_6;92+,142+,111-
plasmid_7;66+
plasmid_8;120-,122+,128+,139+,88+
plasmid_9;100+
plasmid_10;114-,10-,114+,130+,131+,143-,91+,71+
plasmid_11;58+
plasmid_12;107+
plasmid_13;149-,94+,137+,50-,118-,2-
plasmid_14;94+,137+
plasmid_15;117+
