plasmid_0;94-,33+,82-,14+,98+,16-,78+,170+,70+,177-,66+,73-,59+,173+,200+,52-,73-,49+
plasmid_1;9+,133-,78+,170+,70+,104+,114+,150+,126+,150+,48-,190-,158+,92+,189-
plasmid_2;105-,93+,120+,90+,115+,81+,128+,85+,130+
plasmid_3;54-,167-,137-,100-,46+,63+,118-,122+,145+,99+,172-,116-,182+,165+,112-,163-
plasmid_4;60+,169+,179-,101-,176-,56-,73-,61+,184+,194+,176+
plasmid_5;69+
plasmid_6;51+
plasmid_7;163-,84+,121-,96-,124-,138-,83-,140+,130-,71-,148-,47+
plasmid_8;106-,108-,143-,168-,76+,159-,88-,32-,80-,26+,78+,210-,70+,177-,24+,110+
plasmid_9;65+
plasmid_10;78+
plasmid_11;210-,70+,104+,38+,151-,62-
plasmid_12;103-,36-,80+,3+,161+
plasmid_13;6-,80+,19-
plasmid_14;190+,13+,80+,41-,80-,196+
plasmid_15;110-,67-,80+,72+,146-
plasmid_16;80+
plasmid_17;131+,153-
plasmid_18;131+
plasmid_19;130+,141-,83+,139-,124+,155+,89+,84-,134+,129+
plasmid_20;75+,63+,117-,122+,107+,97+,109-
