HTW12_RS00610	11	97.595	291	7	0	1	291	36802	37092	2.8099999999999995e-142	499.0
A6B47_RS14630	1	96.228	1034	27	1	2	1023	226691	227724	0.0	1683.0
A6B47_RS14770	8	99.23100000000001	780	6	0	1	780	94879	94100	0.0	1408.0
A6B47_RS14775	8	98.095	945	6	1	1	933	94063	93119	0.0	1635.0
A6B47_RS14780	8	99.359	780	5	0	1	780	93103	92324	0.0	1413.0
A6B47_RS14785	8	99.134	693	6	0	1	693	92312	91620	0.0	1247.0
A6B47_RS14790	8	99.60600000000001	762	3	0	1	762	91600	90839	0.0	1391.0
A6B47_RS14795	8	99.45	1818	10	0	1	1818	90826	89009	0.0	3302.0
A6B47_RS14800	8	99.697	660	2	0	1	660	89025	88366	0.0	1208.0
A6B47_RS14805	8	99.723	1083	3	0	1	1083	88328	87246	0.0	1984.0
A6B47_RS14810	8	99.676	618	2	0	1	618	87253	86636	0.0	1131.0
A6B47_RS14815	8	99.75299999999999	1215	3	0	1	1215	86628	85414	0.0	2228.0
A6B47_RS14820	8	99.609	1023	4	0	1	1023	85394	84372	0.0	1868.0
A6B47_RS14825	8	99.73	1110	3	0	1	1110	84375	83266	0.0	2034.0
A6B47_RS14830	8	99.46700000000001	1125	6	0	1	1125	83262	82138	0.0	2045.0
A6B47_RS14835	8	99.3	1143	8	0	1	1143	82141	80999	0.0	2067.0
A6B47_RS14840	8	99.486	1167	6	0	1	1167	80809	79643	0.0	2122.0
A6B47_RS14845	8	100.0	1413	0	0	1	1413	79639	78227	0.0	2610.0
A6B47_RS14850	8	99.853	1362	2	0	1	1362	78172	76811	0.0	2505.0
A6B47_RS14855	8	99.779	453	1	0	1	453	76699	76247	0.0	832.0
A6B47_RS14860	8	99.55	1332	6	0	1	1332	75703	74372	0.0	2427.0
A6B47_RS14865	1	99.29799999999999	997	3	2	1	993	157461	158457	0.0	1799.0
A6B47_RS14870	1	100.0	630	0	0	1	630	156613	157242	0.0	1164.0
A6B47_RS14875	1	100.0	762	0	0	1	762	155843	156604	0.0	1408.0
