plasmid_0;19+,154-,79-,23-,215+,120-,213+,143-,2+,186-,52-
plasmid_1;30+,182-,120-,213+,143-,65-
plasmid_2;57+,215+,120-,213+,143-
plasmid_3;107+,159-,5-
plasmid_4;93+
plasmid_5;105+
plasmid_6;118+,164-,153+,94-,131-,66-
plasmid_7;204-,131-,110+,209-,196-,194+,222+,158+,197-,221-,207-,125-,132+,162-,157-,185-,39+,200+,176+,208-,183+,201+
plasmid_8;88-,163+,218+,211+,80+,134-,170+,177-,181+,206-,159+,33+,171+
plasmid_9;138-,177+,126+,134-,210+,164-,190+,218-,163-,22+
plasmid_10;87+,114+,82+,167+,160+,98+,165+
plasmid_11;223+,142-,150+,205-,216+,202+,223+,109+
plasmid_12;152+
plasmid_13;145+
plasmid_14;101+,114-,217-,159-,24-
plasmid_15;135+
plasmid_16;90+,185+,106+
plasmid_17;113+
plasmid_18;168+
plasmid_19;201-,184-,208+,175-,200-,156-,117+,178+,169+,191-,174+,123+,149-,172+
plasmid_20;78+
plasmid_21;127+
plasmid_22;143+,224-,120+,182+,4+
plasmid_23;120+,182+
plasmid_24;120+
plasmid_25;143+,224-
plasmid_26;9+,159+,18+
plasmid_27;51+,159+,84+
plasmid_28;159+,70+
plasmid_29;159+,95-
plasmid_30;159+,76+
plasmid_31;159+
plasmid_32;48+,160+,158+,203-,214-,207-,125-,187-,216+,202+,223+
plasmid_33;160+,158+,203-,220-,221-,207-,92-,150+,115-
plasmid_34;160+,158+,203-,214-,207-
plasmid_35;160+
plasmid_36;164+,210-,134+
plasmid_37;164+,210-
plasmid_38;177+
plasmid_39;103-,117+,179+
plasmid_40;131+
