plasmid_0;28+,23+,28-,61+,44-,59+,40+,43+,28+,16+,62+,25+,58+,27+,15-,33+
plasmid_1;64-,4+,32-,37-,38+,3+,34+,25+,58+,27+,64-,54+,52-,11+,57+,7-,34+
plasmid_2;61+,2-,43-,40-,59-,5+,26+,1+,62+,25+,58+,27+,64-,55+
plasmid_3;66+,53+,12+
plasmid_4;60+,24+,60-,40+,42+,19+,48-,45-,47-,47-
plasmid_5;51-,56-,35+,50+,46-,57-,18+,42-,40-,60+
plasmid_6;32-,36-,38+,8+,31-,21+,63-,31-,13+,31+
plasmid_7;29-,41+,39-,14+,49+,50-,35-,56+,51+
plasmid_8;27+
plasmid_9;25+
plasmid_10;47-,17+,31+,63+,20-
plasmid_11;40+
