pMG2200_87	26	77.330	1191	246	21	1671	2849	15212	16390	0.0	682
pAM373_p08	26	77.330	1191	246	21	1671	2849	15212	16390	0.0	682
HS082_RS00040	46	100.000	596	0	0	568	1163	1	596	0.0	1101
HS082_RS00040	52	99.688	320	1	0	169	488	320	1	9.21e-168	586
HS082_RS00040	57	100.000	168	0	0	1	168	168	1	6.21e-85	311
HS082_RS00040	62	100.000	76	0	0	491	566	76	1	8.62e-34	141
HS082_RS00040	63	98.684	76	1	0	491	566	76	1	4.01e-32	135
HS082_RS00355	43	99.890	908	1	0	1	908	908	1	0.0	1672
HS082_RS00355	69	100.000	52	0	0	909	960	62	11	1.56e-20	97.1
HS082_RS00355	68	100.000	52	0	0	909	960	1	52	1.56e-20	97.1
HS082_RS00355	67	100.000	52	0	0	909	960	1	52	1.56e-20	97.1
HS082_RS00355	14	100.000	52	0	0	909	960	80307	80256	1.56e-20	97.1
HS082_RS00355	12	100.000	52	0	0	909	960	93449	93398	1.56e-20	97.1
pWZ1668_p08	46	99.832	596	1	0	242	837	1	596	0.0	1096
pWZ1668_p08	52	99.383	162	1	0	1	162	162	1	4.47e-80	294
pWZ1668_p08	62	98.718	78	1	0	163	240	78	1	2.21e-33	139
pWZ1668_p08	63	97.403	77	2	0	164	240	77	1	3.71e-31	132
pWZ1668_p09	57	100.000	168	0	0	1	168	168	1	1.47e-85	311
pWZ1668_p09	52	98.374	123	2	0	169	291	320	198	3.29e-57	217
pWZ1668_p11	34	98.522	1488	22	0	1	1488	1888	401	0.0	2627
pWZ1668_p12	26	78.647	1035	211	10	8	1037	15361	16390	0.0	678
pWZ1668_p15	34	98.930	187	2	0	1	187	401	215	5.39e-93	335
pWZ1668_p16	26	94.886	176	8	1	1	176	961	1135	1.53e-74	274
pWZ1668_p19	26	96.606	884	30	0	14	897	1	884	0.0	1467
pWZ1668_p21	26	94.737	76	4	0	84	159	1544	1619	6.83e-28	119
pWZ1668_p32	26	95.956	544	22	0	1	544	12164	12707	0.0	883
pTW9_p63	34	98.529	1699	25	0	447	2145	1910	212	0.0	3000
pTW9_p64	26	95.055	182	8	1	1	182	955	1135	7.26e-78	285
pTW9_p68	34	98.462	260	4	0	35	294	471	212	5.01e-130	459
pTW9_p69	26	95.413	545	25	0	14	558	1	545	0.0	869
pTW9_p79	26	95.614	342	15	0	1	342	543	884	3.40e-157	549
pTW9_p80	26	94.907	216	11	0	1	216	955	1170	4.89e-94	339
pTW9_p81	26	97.070	273	8	0	1	273	1187	1459	1.29e-130	460
pTW9_p82	26	100.000	78	0	0	1	78	1461	1538	3.45e-36	145
pTW9_p84	26	94.526	548	30	0	218	765	12160	12707	0.0	846
pTW9_p84	26	93.607	219	14	0	1	219	1531	1749	4.17e-90	327
pTW9_p90	26	96.863	255	7	1	1	254	12357	12611	4.36e-120	425
HS307_RS00170	34	98.656	372	5	0	1	372	2657	3028	0.0	660
HS307_RS00175	34	96.640	744	25	0	169	912	1912	2655	0.0	1236
HXI36_RS00015	44	77.506	858	177	14	111	960	859	10	2.82e-142	501
HXI36_RS00045	34	96.945	491	15	0	447	937	1910	1420	0.0	824
HXI36_RS00060	34	98.522	1218	18	0	1	1218	1429	212	0.0	2150
HXI36_RS00065	26	95.055	182	8	1	1	182	955	1135	7.26e-78	285
HXI36_RS00080	34	98.462	260	4	0	2	261	471	212	4.43e-130	459
HXI36_RS00085	26	95.136	884	43	0	14	897	1	884	0.0	1395
HXI36_RS00090	26	94.762	210	11	0	1	210	961	1170	1.03e-90	327
HXI36_RS00095	26	97.070	273	8	0	1	273	1187	1459	1.29e-130	460
HXI36_RS00100	26	94.526	548	30	0	288	835	12160	12707	0.0	846
HXI36_RS00100	26	95.156	289	14	0	1	289	1461	1749	5.56e-129	457
HXI36_RS00250	26	95.588	884	39	0	14	897	1	884	0.0	1417
HXI36_RS00255	26	98.571	210	3	0	1	210	961	1170	4.68e-104	372
