plasmid_0;120+,126+,151+,174+,72+,155-
plasmid_1;42+
plasmid_2;129-,147-,82-,26+,59+,78+,106-,57-
plasmid_3;87+,116-,44-,85+,110-,39+,46-,68-,43+,79-,41-,105+,75-,93+,125+,67+,53+,51-,28+
plasmid_4;52+,51-,23+,91-,32+,91-,30-,59+,77+,106-,58+
plasmid_5;87+,117-,44-,84+,110-,35+
plasmid_6;133+,73+,159+,48+,20+,96-,25+
plasmid_7;73+,157+,48+,6+
plasmid_8;145-,121+,134-,73+,157+,48+
plasmid_9;8+,109+,157-,73-
plasmid_10;17+,109+,157-
plasmid_11;109+,157-
plasmid_12;129-,146+,66+,45-,176+,27+,123-,103-
plasmid_13;37+,66-,146-,129+
plasmid_14;82+,147+,129+
plasmid_15;128-,147-,66+,1+
plasmid_16;103+,122-,29+,60-,101-,122+
