plasmid_0;100-,181-,142+,93+,57-,119+,108+,94+,69-,76+,153-,170-,74+,115+,164-,62+,123+,154+,171-,138-,113-,163-
plasmid_1;30-,70-,68-,97-,43+
plasmid_2;70-,68-,98-,42+,98+
plasmid_3;48+,48+,56+,53+,25-,73-
plasmid_4;63-,112+,3-
plasmid_5;63-,112+,18-
plasmid_6;144-,154+,126-,113-,163-,61+,129+,158-,173+,109+,95+,148+,157+,63-,112+
plasmid_7;66-,45-,23+,60+
plasmid_8;5+,60+
plasmid_9;60+
plasmid_10;7-,53+,59-,55+
plasmid_11;68+,71+,52+
plasmid_12;67+,13-,53+,21+
plasmid_13;46-,53+,44-
plasmid_14;53+
plasmid_15;68+,70+
plasmid_16;68+,71+,51-
plasmid_17;71+,1+
