pMG2200_70	10	99.697	330	1	0	1	330	111623	111952	6.819999999999998e-174	604.0
pMG2200_75	10	97.63600000000001	423	10	0	1	423	4850	5272	0.0	726.0
pMG2200_78	10	96.63600000000001	535	18	0	1	535	6240	6774	0.0	889.0
HS082_RS00290	10	99.697	330	1	0	1	330	111623	111952	6.819999999999998e-174	604.0
HS082_RS00390	10	96.147	597	23	0	1	597	42440	43036	0.0	976.0
HS082_RS00420	10	95.635	252	11	0	1	252	61202	61453	5.5199999999999985e-114	405.0
pTW9_p01	10	95.323	620	29	0	1	620	42416	43035	0.0	985.0
CY96_RS27335	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
FJM50_RS28575	16	98.611	72	1	0	1	72	148	219	3.06e-31	128.0
FJM50_RS28575	7	98.611	72	1	0	1	72	162414	162343	3.06e-31	128.0
FJM50_RS28575	7	98.611	72	1	0	1	72	163180	163109	3.06e-31	128.0
FJM50_RS28585	7	97.29700000000001	74	2	0	1	74	162601	162528	1.2e-30	126.0
FJM50_RS28585	7	97.29700000000001	74	2	0	1	74	163268	163195	1.2e-30	126.0
FJM50_RS28605	41	98.63	73	1	0	1	73	93	21	9.14e-32	130.0
FJM50_RS28605	7	98.63	73	1	0	1	73	163958	163886	9.14e-32	130.0
FJM50_RS28610	7	100.0	74	0	0	1	74	164045	163972	5.559999999999999e-34	137.0
FJM50_RS28610	4	100.0	74	0	0	1	74	89	162	5.559999999999999e-34	137.0
OEA_RS33475	7	100.0	74	0	0	1	74	164045	163972	5.559999999999999e-34	137.0
OEA_RS33475	4	100.0	74	0	0	1	74	89	162	5.559999999999999e-34	137.0
OEA_RS33480	41	97.26	73	1	1	1	72	93	21	1.4999999999999998e-29	122.0
OEA_RS33480	7	97.26	73	1	1	1	72	163958	163886	1.4999999999999998e-29	122.0
OEA_RS33500	7	97.29700000000001	74	2	0	1	74	162601	162528	1.2e-30	126.0
OEA_RS33500	7	97.29700000000001	74	2	0	1	74	163268	163195	1.2e-30	126.0
OEA_RS33510	16	98.611	72	1	0	1	72	148	219	3.06e-31	128.0
OEA_RS33510	7	98.611	72	1	0	1	72	162414	162343	3.06e-31	128.0
OEA_RS33510	7	98.611	72	1	0	1	72	163180	163109	3.06e-31	128.0
MC28_RS27620	7	98.649	74	1	0	1	74	163768	163695	2.4500000000000002e-32	132.0
MC28_RS29740	7	98.649	74	1	0	1	74	163768	163695	2.4500000000000002e-32	132.0
DN407_RS31340	7	97.29700000000001	74	2	0	1	74	163768	163695	1.14e-30	126.0
F0220_RS30810	16	100.0	74	0	0	1	74	614	687	5.269999999999999e-34	137.0
CGZ46_RS14675	10	97.835	231	5	0	1	231	42212	41982	2.3399999999999997e-112	399.0
CGZ46_RS14680	10	97.368	342	9	0	1	342	41982	41641	3.289999999999999e-167	582.0
FOA09_RS14395	10	95.302	596	28	0	1	596	42440	43035	0.0	946.0
EYB36_RS00550	10	98.26799999999999	231	4	0	1	231	42212	41982	5.019999999999999e-114	405.0
EYB36_RS00555	10	98.83	342	4	0	1	342	41982	41641	1.5099999999999993e-175	610.0
EYB36_RS00560	10	98.40299999999999	939	15	0	1	939	41529	40591	0.0	1652.0
CEQ83_RS26840	16	98.611	72	1	0	1	72	148	219	3.06e-31	128.0
CEQ83_RS26840	7	98.611	72	1	0	1	72	162414	162343	3.06e-31	128.0
CEQ83_RS26840	7	98.611	72	1	0	1	72	163180	163109	3.06e-31	128.0
CEQ83_RS26845	7	97.29700000000001	74	2	0	1	74	162601	162528	1.14e-30	126.0
CEQ83_RS26845	7	97.29700000000001	74	2	0	1	74	163268	163195	1.14e-30	126.0
CEQ83_RS26865	41	98.63	73	1	0	1	73	93	21	9.14e-32	130.0
CEQ83_RS26865	7	98.63	73	1	0	1	73	163958	163886	9.14e-32	130.0
CEQ83_RS26870	7	100.0	74	0	0	1	74	164045	163972	5.559999999999999e-34	137.0
CEQ83_RS26870	4	100.0	74	0	0	1	74	89	162	5.559999999999999e-34	137.0
BZG32_RS16385	10	96.65	597	20	0	1	597	42440	43036	0.0	992.0
YBT1520_RS30450	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
BTK_RS33765	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
DF16_RS31850	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
XI92_RS31140	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
AXW78_RS27290	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
BCM43_RS27650	7	95.946	74	3	0	1	74	163768	163695	5.310000000000001e-29	121.0
AZI11_RS14260	7	97.29700000000001	74	2	0	1	74	163768	163695	1.14e-30	126.0
