plasmid_0;51-,20+,111+,59+,108+,64+,110+,113-,27+,68+,16+,74+,17+
plasmid_1;10+,77+,59+,108+,64+,110+,13+
plasmid_2;45+,69-,25+,74+,2+,68-,30-,111+,59+,108+,64+,110+,113-
plasmid_3;84+,66+,109+,41-,56+,42+,83+,49+,38+,106+,100-,83-,114+,104+,34+,91+,71-,79-
plasmid_4;46+
plasmid_5;6+,69-,28+,91+,71-,84+,102+
plasmid_6;32+
plasmid_7;104-,114-,83+,100+,107-,47+,107+
plasmid_8;52+
plasmid_9;84+,66+,109+,40+,103+,99+
plasmid_10;100-,83-,114+,105+,43+,101+,61+
plasmid_11;101+,101+,61+
plasmid_12;111+,59+,115-,64+,9+,90+,89+
plasmid_13;64+,110+
plasmid_14;50-,65-,8-,77+,59+,115-
plasmid_15;77+,59+
plasmid_16;96-,112-,96-,94-,95-,75+,69+,24-,88+
plasmid_17;36+,69+,44+
plasmid_18;69+
plasmid_19;48-,68+,1+
plasmid_20;68+
plasmid_21;57-,72+,31+,72+,37-,72-
plasmid_22;105-,114-,83+,100+
