plasmid_0;8-,53-,4-,51-,75-,43-,60+,62+,73-,65-,73-,25-
plasmid_1;16+,52-,9-,59-,30-,79+,43+,75+,51+,68-,17-
plasmid_2;59-,22+,79+,43+,75+,51+,68-,80+
plasmid_3;77-,55-,77+,56-,42+,54+,33+
plasmid_4;35+,57-,54+,14+,54+,13-,54-,3-
plasmid_5;39+
plasmid_6;46+,44+,29+,49+,66+,63-,58-,47+,61+,70-,76-,28+
plasmid_7;36+
plasmid_8;34+
plasmid_9;31+
plasmid_10;38+
plasmid_11;7-,60-,43+,83+,51+,68-
plasmid_12;79+,43+,83+,51+
plasmid_13;60+
plasmid_14;54-,45+,54-,21+,54+,23+
plasmid_15;69-,76-,56+
plasmid_16;56+
