plasmid_0;67+,130+,101-,56-,24+,173-,81-,86-,45+,195+,116-,135-,205-,128+,191-,61+,169-
plasmid_1;47+,89-,112-,90+
plasmid_2;199+,135-,198-,190-,80+,54-,199-
plasmid_3;26+
plasmid_4;50+,176+,202+,187+,196+,128-,117-,146-,175-,20-,179-,113-,159+,172+,125+,157-
plasmid_5;107+,92+,77+,75+,174-,43+,144-,176+,177+,196+,128-,70-,128+
plasmid_6;107+,93+,77+,75+,174-,83-
plasmid_7;75+,174-
plasmid_8;76+,174-
plasmid_9;103+,11+,52+,53+,85+,2-,85+,22+,184+
plasmid_10;85+,39+,203-
plasmid_11;85+
plasmid_12;78-,4-,87+,27-,87+,37-,87-,41-
plasmid_13;6-,86+,36+,188+
plasmid_14;166-,68-,86+,13+,79+
plasmid_15;126-,17+,86+,9+,152+
plasmid_16;190-,31+,86+,1+,103-
plasmid_17;86+,29+,52+,33-,185-
plasmid_18;86+,81+,173+
plasmid_19;56+,102+,130-,112-,176+,202+
plasmid_20;176-,44+,176+,177+,196+
plasmid_21;176+,177+,196+
