plasmid_0;9-,79-,95-,35-,90+,27-,92-,15+,46-,1+,93-,30+
plasmid_1;27-,55+,3-,88-,73-,89-,76+,45+,7+,35-,90+
plasmid_2;10-,95-,35-,90+,27-,92-,12-,46-
plasmid_3;23+
plasmid_4;37+,86+,49-,39-,42-,63-,56+,21+,59-,40-,70+,48+,65+,68+,34-,29-,78-,43+,57+,61+,91+,36-,16+
plasmid_5;44-,52-,87+,82+,84+,80+,62-,54-
plasmid_6;51-,87+,83+,84+,81-,62-,53-
plasmid_7;24+
plasmid_8;17+
plasmid_9;61-,58-,43-,77+,29+,31+,68-,64-,48-,71+
plasmid_10;35+
plasmid_11;5-,55-,27+,97+
plasmid_12;92+,27+
plasmid_13;55+
plasmid_14;86+,50+,39-,47-,63-,69+,21+,60-
