pIL105p6	40	92.537	335	25	0	1	335	1134	800	2.62e-136	481
pIL105p6	40	86.441	295	38	1	387	681	799	507	1.68e-88	322
HKK27_RS00055	11	99.145	117	1	0	1	117	94697	94581	5.65e-56	211
HKK27_RS00060	11	94.219	1920	111	0	1	1920	94565	92646	0.0	2931
HKK27_RS00075	11	84.100	239	38	0	1	239	92057	92295	9.73e-62	231
HS157_RS00005	62	99.479	960	5	0	1	960	97	1056	0.0	1746
HS157_RS00125	40	87.063	286	35	2	387	672	799	516	1.73e-88	322
HS157_RS00145	40	86.607	336	43	2	1	335	1134	800	5.93e-103	370
HS157_RS00145	40	83.681	288	45	1	395	682	792	507	6.19e-73	270
HS157_RS00215	40	86.441	295	38	1	387	681	799	507	1.68e-88	322
HS358_RS00025	40	86.567	335	45	0	1	335	1134	800	5.92e-103	370
HS358_RS00025	40	87.162	296	34	3	387	681	799	507	7.77e-92	333
HS358_RS00035	40	85.522	297	40	3	4	299	1092	798	4.66e-84	307
HS358_RS00090	1	98.403	501	8	0	1	501	169032	169532	0.0	881
HS358_RS00090	79	99.554	224	1	0	1	224	224	1	9.14e-115	409
HS358_RS00090	88	98.611	216	3	0	225	440	1	216	5.54e-107	383
HS358_RS00090	94	98.361	61	1	0	441	501	115	55	3.73e-24	108
HS358_RS00140	40	86.441	295	38	1	387	681	799	507	1.68e-88	322
HS358_RS00160	40	90.476	336	32	0	1	336	1134	799	3.44e-125	444
HS358_RS00160	40	92.977	299	19	1	383	681	803	507	2.07e-122	435
HS358_RS00200	1	96.182	681	26	0	1	681	168852	169532	0.0	1114
HS358_RS00200	79	95.174	373	18	0	32	404	373	1	4.18e-169	590
HS358_RS00200	88	98.611	216	3	0	405	620	1	216	7.61e-107	383
HS358_RS00200	40	86.310	336	46	0	1	336	1134	799	7.66e-102	366
HS358_RS00200	40	100.000	29	0	0	2	30	5124	5152	6.77e-08	54.7
HS358_RS00200	94	100.000	61	0	0	621	681	115	55	1.10e-25	113
HS358_RS00200	96	100.000	31	0	0	1	31	75	105	5.24e-09	58.4
HS358_RS00350	40	96.429	224	8	0	1	224	750	527	1.92e-103	370
HKK39_RS00025	38	83.788	586	95	0	8	593	5283	5868	3.81e-159	556
HKK39_RS00055	1	98.682	607	8	0	1	607	168852	169458	0.0	1077
HKK39_RS00055	79	100.000	373	0	0	32	404	373	1	0.0	689
HKK39_RS00055	88	100.000	203	0	0	405	607	1	203	1.20e-104	375
HKK39_RS00055	96	100.000	31	0	0	1	31	75	105	4.93e-09	58.4
HKK39_RS00055	40	100.000	29	0	0	2	30	5124	5152	6.37e-08	54.7
HKK39_RS00065	37	100.000	185	0	0	1	185	3540	3724	3.25e-95	342
HKK39_RS00070	37	100.000	543	0	0	1	543	2905	3447	0.0	1003
HKK39_RS00075	37	100.000	909	0	0	1	909	2000	2908	0.0	1679
HKK39_RS00080	37	100.000	735	0	0	1	735	1233	1967	0.0	1358
HKK39_RS00085	37	100.000	870	0	0	1	870	383	1252	0.0	1607
HKK39_RS00090	37	100.000	246	0	0	1	246	35	280	5.45e-129	455
HKK39_RS00095	49	100.000	666	0	0	1	666	667	2	0.0	1230
HKK39_RS00100	60	99.231	260	2	0	2	261	1373	1114	2.08e-133	470
HKK39_RS00100	18	99.231	260	2	0	2	261	1797	1538	2.08e-133	470
HKK39_RS00105	18	100.000	738	0	0	1	738	908	171	0.0	1363
HKK39_RS00110	18	100.000	84	0	0	1	84	1116	1033	1.78e-39	156
HKK39_RS00115	18	98.760	242	1	1	1	242	1404	1165	3.25e-121	429
HKK39_RS00115	60	98.352	182	2	1	1	182	980	800	7.33e-88	318
HKK39_RS00115	49	95.055	182	8	1	1	182	1888	2068	7.43e-78	285
HKK39_RS00120	60	100.000	189	0	0	1	189	1302	1114	1.98e-97	350
HKK39_RS00120	18	100.000	189	0	0	1	189	1726	1538	1.98e-97	350
HKK39_RS00125	1	98.678	681	9	0	1	681	168852	169532	0.0	1208
HKK39_RS00125	79	100.000	373	0	0	32	404	373	1	0.0	689
HKK39_RS00125	88	100.000	216	0	0	405	620	1	216	7.55e-112	399
HKK39_RS00125	94	100.000	61	0	0	621	681	115	55	1.10e-25	113
HKK39_RS00125	96	100.000	31	0	0	1	31	75	105	5.24e-09	58.4
HKK39_RS00125	40	100.000	29	0	0	2	30	5124	5152	6.77e-08	54.7
HKK39_RS00155	1	98.385	681	11	0	1	681	168852	169532	0.0	1197
HKK39_RS00155	79	99.732	373	1	0	32	404	373	1	0.0	684
HKK39_RS00155	88	99.537	216	1	0	405	620	1	216	3.51e-110	394
HKK39_RS00155	94	100.000	61	0	0	621	681	115	55	1.10e-25	113
HKK39_RS00155	96	100.000	31	0	0	1	31	75	105	5.24e-09	58.4
HKK39_RS00155	40	100.000	29	0	0	2	30	5124	5152	6.77e-08	54.7
pVEF1_003	1	96.755	339	11	0	1	339	169194	169532	3.40e-162	566
pVEF1_003	88	99.074	216	2	0	63	278	1	216	7.89e-109	388
pVEF1_003	79	100.000	62	0	0	1	62	62	1	1.48e-26	115
pVEF1_003	94	100.000	61	0	0	279	339	115	55	5.32e-26	113
pVEF1_004	18	98.830	171	2	0	1	171	4483	4313	3.88e-84	305
pVEF1_005	18	93.689	618	39	0	1	618	4299	3682	0.0	926
pVEF1_006	18	98.322	2145	36	0	1	2145	3682	1538	0.0	3762
pVEF1_006	44	99.352	1543	9	1	344	1885	1543	1	0.0	2793
pVEF1_006	44	100.000	101	0	0	246	346	4410	4310	2.06e-47	187
pVEF1_006	60	99.231	260	2	0	1886	2145	1373	1114	1.83e-132	470
pVEF1_007	49	99.777	897	2	0	1	897	900	1796	0.0	1646
pVEF1_008	60	98.611	216	3	0	1	216	980	765	2.26e-107	383
pVEF1_008	49	97.685	216	5	0	1	216	1888	2103	4.90e-104	372
pVEF1_008	18	97.253	182	4	1	1	181	1404	1223	1.40e-84	307
pVEF1_009	40	98.328	299	3	1	233	531	803	507	3.32e-149	523
pVEF1_009	40	99.462	186	1	0	1	186	984	799	1.29e-93	339
pVEF1_023	1	98.690	687	9	0	1	687	168846	169532	0.0	1219
pVEF1_023	79	100.000	373	0	0	38	410	373	1	0.0	689
pVEF1_023	88	100.000	216	0	0	411	626	1	216	7.62e-112	399
pVEF1_023	94	100.000	61	0	0	627	687	115	55	1.11e-25	113
pVEF1_023	96	100.000	37	0	0	1	37	69	105	2.44e-12	69.4
pVEF1_023	40	97.222	36	1	0	1	36	5117	5152	4.08e-10	62.1
