plasmid_0;45+,24-,65+,44+,64+,49+,15+,51+,33+,57+,9-,50+,38+
plasmid_1;40-,55-,22+,61-,44+,64+,49+,62+,63+
plasmid_2;59+,56-,68-,54-,68+
plasmid_3;34-,53+,37+,73+,67+
plasmid_4;46+,56+,25-,60-,72-,29+,60-
plasmid_5;41+
plasmid_6;49+
plasmid_7;55-,14-,48-,8+,53-,17-,51-,5+,69+,55-,3-,52-,2+,65+,44+,75+
plasmid_8;32+,57+,11+,61-,44+,75+
plasmid_9;44+
plasmid_10;69-,20+,51-,1+,55+,69-,21+
plasmid_11;73-,35+,55+,69-,26+
plasmid_12;55+,69-
plasmid_13;56+,43+
plasmid_14;56+
plasmid_15;45-,28+,52+,7+
plasmid_16;48+,16+,52+,31-,70+,51-,4+
plasmid_17;52+
plasmid_18;66-,10+,57+
plasmid_19;67+,72+,60+
plasmid_20;23+
