,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"19-,75-,56+,90+,64+,24-,72-",False,plasmid_0,90,106361,1.272473,0.048918,13,0.400015,False
plasmid_1,"43-,10+,93+,56+,90+,64+,94+,7+",False,plasmid_1,90,232926,1.081589,0.08844,53,0.377729,False
plasmid_2,"4-,75-,56+,90+,64+",False,plasmid_2,90,159485,1.098228,0.039797,28,0.38593,False
plasmid_3,"51+,67-,34+",False,plasmid_3,51,21203,0.940039,0.247418,64,0.370231,False
plasmid_4,"31-,86-,82-,81-,80-,74+,87-,23-,81-,89+,88-,73-,87-,22+",True,plasmid_4,22,112420,1.106877,0.621108,174,0.345988,False
plasmid_5,"39-,92-,77+,30+",True,plasmid_5,30,36946,0.994982,0.623965,70,0.369512,False
plasmid_6,52+,True,plasmid_6,52,4157,0.529544,0.687756,15,0.318499,False
plasmid_7,"84+,20+,84-,77-,91+,48+,91-",False,plasmid_7,48,69109,0.883205,0.079729,41,0.375175,False
plasmid_8,"11-,65-,42-,59+",False,plasmid_8,59,108389,0.968882,0.027041,24,0.370111,False
plasmid_9,"37+,70+,18+,70-,36+,70-,33+",False,plasmid_9,36,112952,0.869305,0.099954,19,0.368971,False
plasmid_10,60+,True,plasmid_10,60,2560,0.837162,0.505078,1,0.344531,False
plasmid_11,64+,True,plasmid_11,64,1795,5.190723,0.872981,2,0.513649,False
plasmid_12,"9-,67+,25-,93+,56+",False,plasmid_12,56,145803,0.969645,0.034396,18,0.372935,False
plasmid_13,"75-,56+",True,plasmid_13,56,3889,2.921071,0.897146,9,0.496786,False
plasmid_14,"93+,56+",False,plasmid_14,56,3359,0.304979,0.924085,4,0.493004,False
plasmid_15,70+,False,plasmid_15,70,1065,0.463234,0.909859,4,0.353052,False
plasmid_16,"38+,67+,6+",False,plasmid_16,67,152858,0.990568,0.008635,5,0.372496,False
plasmid_17,"67+,26+",False,plasmid_17,67,34190,0.988732,0.038608,5,0.375256,False
plasmid_18,67+,True,plasmid_18,67,1682,1.292917,0.78478,5,0.393579,False
