,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"67+,130+,101-,56-,24+,173-,81-,86-,45+,195+,116-,135-,205-,128+,191-,61+,169-",True,plasmid_0,67,55679,1.575841,0.742452,144,0.339715,False
plasmid_1,"47+,89-,112-,90+",True,plasmid_1,47,9143,0.575155,0.593569,9,0.325386,False
plasmid_2,57+,True,plasmid_2,57,4765,0.412171,0.602099,4,0.300315,False
plasmid_3,26+,True,plasmid_3,26,28590,0.880027,0.820637,50,0.35348,False
plasmid_4,"187+,196+,128-,70+,128+",True,plasmid_4,70,3483,0.78256,0.677864,25,0.329314,False
plasmid_5,"199+,135-,198-,190-,80+,54-,199-",True,plasmid_5,80,7647,1.174007,0.734536,43,0.34628,False
plasmid_6,"116+,74+,198+,135+,116+,195-,65+",True,plasmid_6,74,7088,0.761269,0.608352,19,0.332393,False
plasmid_7,"50+,176+,202+,187+,196+,128-,117-,146-,175-,20-,179-,113-,159+,172+,125+,157-",True,plasmid_7,50,47688,1.621992,0.608749,118,0.370848,False
plasmid_8,"107+,93+,77+,76+,174-,43+,144-,176+,177+,196+",True,plasmid_8,43,13969,1.044879,0.373828,16,0.335815,False
plasmid_9,"107+,92+,77+,75+,174-,83-",False,plasmid_9,75,7011,1.389224,0.243475,8,0.362573,False
plasmid_10,"75+,174-",True,plasmid_10,75,2107,1.351038,0.552919,5,0.395823,False
plasmid_11,"196-,177-,176-,44+,176+",True,plasmid_11,44,8066,1.122862,0.46727,11,0.329903,False
plasmid_12,76+,False,plasmid_12,76,1952,0.500809,0.553279,4,0.384734,False
plasmid_13,"6-,86+,13+,79+,168-,64-,193-,32-,103+,11+,52+,33-,185-",False,plasmid_13,79,372781,1.038543,0.022936,50,0.377999,False
plasmid_14,"79+,168-,64-,115-,3-,161-,16-",False,plasmid_14,79,335075,1.357113,0.063359,65,0.392617,False
plasmid_15,"79+,168-,64-,193-,15-,137-",False,plasmid_15,79,66133,1.039079,0.071704,7,0.375259,False
plasmid_16,79+,True,plasmid_16,79,1738,6.656996,0.90046,2,0.518412,False
plasmid_17,"111+,132-,165-,151+,160+,19-,115+,64+,197+",False,plasmid_17,64,49575,1.259152,0.094947,25,0.39294,False
plasmid_18,"115+,64+",True,plasmid_18,64,3893,4.132788,0.896224,9,0.496275,False
plasmid_19,"193+,64+,197+",True,plasmid_19,64,3427,0.489962,0.905748,4,0.489641,False
plasmid_20,"152-,9-,86-,31-,190+,198+,135+,116+,195-,49-,91-,10+",False,plasmid_20,116,233292,0.926936,0.020464,43,0.368337,False
plasmid_21,"198+,135+,116+,195-",False,plasmid_21,116,1148,1.503819,0.452091,3,0.37892,False
plasmid_22,"116+,195-",False,plasmid_22,116,668,0.578686,0.776946,3,0.398204,False
plasmid_23,"166-,68-,86+,36+,188+",False,plasmid_23,86,20663,1.121398,0.060785,30,0.371872,False
plasmid_24,"126-,17+,86+,1+,103-,38-",False,plasmid_24,86,471599,0.904168,0.002988,32,0.370991,False
plasmid_25,"86+,29+,52+,53+,85+,2-,85+,39+,203-",False,plasmid_25,86,361070,0.905814,0.018503,40,0.376509,False
plasmid_26,"86+,81+,173+",False,plasmid_26,86,3211,0.620641,0.391155,30,0.364372,False
plasmid_27,"85+,22+,184+",False,plasmid_27,85,36724,0.867175,0.032104,4,0.3602,False
plasmid_28,85+,False,plasmid_28,85,1338,3.826308,0.881166,4,0.347534,False
plasmid_29,"120+,5+,78-,4-,87+,27-,87+,37-,87-,41-",False,plasmid_29,87,442488,0.977112,0.028437,24,0.370293,False
plasmid_30,"56+,102+,130-,112-,176+,202+",True,plasmid_30,56,6946,0.692619,0.629715,13,0.355024,False
plasmid_31,"176+,177+,196+",False,plasmid_31,176,357,3.089628,0.260504,3,0.383754,False
