,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"15-,77-,40+,84+,64+,83+,70+,47-",False,plasmid_0,83,100481,0.970238,0.052378,15,0.380749,False
plasmid_1,"20+,75-,64+,83+,70+",False,plasmid_1,83,56824,1.472482,0.091563,13,0.41405,False
plasmid_2,"37-,76-,80+,66+",True,plasmid_2,66,25242,0.756365,0.81404,94,0.351993,False
plasmid_3,"63+,76-,80+,59+",True,plasmid_3,59,8174,0.575401,0.78346,76,0.344385,False
plasmid_4,"54+,80-",True,plasmid_4,54,5689,0.56701,0.869749,56,0.370012,False
plasmid_5,"69+,58-",True,plasmid_5,69,6072,0.804315,0.758729,32,0.343874,False
plasmid_6,"43+,71+",True,plasmid_6,43,17263,1.151098,0.667265,35,0.353183,False
plasmid_7,"46+,82+,86-",True,plasmid_7,46,13869,1.111493,0.603504,15,0.390728,False
plasmid_8,"68+,84+,64+,88-,70+",True,plasmid_8,70,7410,4.379733,0.630364,6,0.453981,False
plasmid_9,70+,False,plasmid_9,70,1785,3.225942,0.877871,2,0.512605,False
plasmid_10,"4+,75-,64+",False,plasmid_10,64,157687,1.113528,0.02985,26,0.384876,False
plasmid_11,"75-,64+",True,plasmid_11,64,3893,0.817635,0.896224,9,0.496275,False
plasmid_12,75+,False,plasmid_12,75,610,1.20181,0.752459,6,0.514754,False
plasmid_13,80+,False,plasmid_13,80,235,0.560862,0.753191,10,0.387234,False
plasmid_14,"49+,73+",False,plasmid_14,73,12825,1.393633,0.136374,5,0.38191,False
plasmid_15,"73-,44+,73+",False,plasmid_15,73,17042,0.485114,0.070649,2,0.323554,False
plasmid_16,73+,False,plasmid_16,73,844,1.798468,0.71327,2,0.361374,False
