,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"21-,67+,51-,72+,45-,61+,65-,68+,66+,68+,6+",False,plasmid_0,72,210873,1.041357,0.030099,27,0.379693,False
plasmid_1,"9-,51-,72+,45-,73+,8+",False,plasmid_1,72,279601,1.00754,0.017232,8,0.377831,False
plasmid_2,"51-,72+,45-,61+,13-",False,plasmid_2,72,95212,1.342756,0.054646,13,0.408646,False
plasmid_3,47+,True,plasmid_3,47,2448,0.76552,0.906863,8,0.341912,False
plasmid_4,"23+,71+,56+,69-",True,plasmid_4,23,32081,1.249244,0.854524,67,0.364827,False
plasmid_5,"24+,71+,57+,69-",True,plasmid_5,24,31723,1.242498,0.770104,66,0.368156,False
plasmid_6,28+,True,plasmid_6,28,16124,0.648571,0.605619,35,0.331866,False
plasmid_7,34+,True,plasmid_7,34,7839,0.457816,0.4646,11,0.31203,False
plasmid_8,50+,True,plasmid_8,50,1833,0.718527,0.56192,1,0.345881,False
plasmid_9,"69-,59+,64+,63+,38+",True,plasmid_9,63,7352,0.480721,0.479597,5,0.320321,False
plasmid_10,"69-,59+,64+,63+",False,plasmid_10,63,1865,0.740262,0.140483,2,0.37319,False
plasmid_11,"62+,64-,60-,69+",False,plasmid_11,62,1867,1.015,0.143546,2,0.37654,False
plasmid_12,62+,False,plasmid_12,62,578,0.448289,0.463668,2,0.366782,False
plasmid_13,51+,True,plasmid_13,51,1806,3.888688,0.867663,2,0.511074,False
plasmid_14,"1+,73-,45+,75+",False,plasmid_14,45,343505,0.937545,0.010993,14,0.370906,False
plasmid_15,"61-,45+",True,plasmid_15,45,3893,2.287132,0.896224,9,0.496532,False
plasmid_16,73+,False,plasmid_16,73,80,0.59781,0.925,1,0.475,False
