,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"7-,66+,47-,90+,54+,20+,63+",False,plasmid_0,90,161335,1.093822,0.039341,28,0.382874,False
plasmid_1,"10+,92+,47-,90+,54+",False,plasmid_1,90,95111,1.103706,0.049879,7,0.386075,False
plasmid_2,"62-,30-,93+,62-,32-,82+,64+,65-,48+,80+,61+,78-,60+,85+,89-,76+,88+,44+,58+,71-,53-,59+,45-,57-,53+,72+,58-,34-,15+,45-,36+,94-,62-,9-,66+,47-,90+,54+",True,plasmid_2,90,234826,1.085612,0.4136,206,0.361497,False
plasmid_3,"2-,56-,40+,56+,31+",False,plasmid_3,40,361817,0.959183,0.031041,145,0.373835,False
plasmid_4,43+,False,plasmid_4,43,5451,0.381212,0.674739,6,0.291323,False
plasmid_5,39+,True,plasmid_5,39,6719,0.625769,0.810388,37,0.325346,False
plasmid_6,"81+,61+,77-,60+,84+,89-,75-,88+,27+,50+",True,plasmid_6,27,20970,1.171292,0.653457,38,0.363615,False
plasmid_7,"46+,91-,41+,91+",True,plasmid_7,41,9905,0.607586,0.669662,77,0.339021,False
plasmid_8,51+,True,plasmid_8,51,2460,0.972582,0.508537,16,0.39878,True
plasmid_9,54+,False,plasmid_9,54,1795,6.501769,0.872981,2,0.513649,False
plasmid_10,"47+,92-,21-,56+",False,plasmid_10,47,37613,0.926949,0.131417,17,0.380214,False
plasmid_11,"47+,66-",False,plasmid_11,47,3889,3.719003,0.897146,9,0.4973,False
plasmid_12,47+,False,plasmid_12,47,3279,0.403166,0.924062,3,0.494053,False
plasmid_13,"3+,56+",False,plasmid_13,56,330627,0.973462,0.004455,7,0.374283,False
plasmid_14,56+,True,plasmid_14,56,1681,1.956519,0.785247,5,0.393813,False
plasmid_15,"62-,25-,62+",False,plasmid_15,62,17364,0.45726,0.069339,2,0.324234,False
plasmid_16,"77-,60+,84+,89-",False,plasmid_16,60,1879,1.135912,0.313997,1,0.384779,False
