,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"103+,15-,88-,112+,73+,101-,2-",False,plasmid_0,112,231592,1.218016,0.022466,13,0.393455,False
plasmid_1,"88-,112+,73+,114-,42+,98+,19+",False,plasmid_1,112,71353,1.048098,0.07376,15,0.385324,False
plasmid_2,51+,False,plasmid_2,51,12931,0.383156,0.862114,24,0.336246,False
plasmid_3,"67+,118+,110-,102-,62-,97-,81+",True,plasmid_3,67,16443,0.834905,0.69227,82,0.359788,False
plasmid_4,"113-,97+,61+",True,plasmid_4,61,9226,0.692882,0.821049,30,0.35465,False
plasmid_5,90+,True,plasmid_5,90,1797,0.512319,0.649416,1,0.314969,False
plasmid_6,"102+,110+,57+,92-,39-",False,plasmid_6,57,34833,1.318734,0.264175,57,0.377286,False
plasmid_7,"38+,104-,72+",True,plasmid_7,38,27740,0.457855,0.811896,57,0.366042,False
plasmid_8,"43+,104-,79+",True,plasmid_8,43,20958,0.523332,0.743964,29,0.377135,False
plasmid_9,68+,True,plasmid_9,68,4612,0.643027,0.753036,7,0.366435,False
plasmid_10,56+,False,plasmid_10,56,8969,0.340331,0.691827,15,0.356896,False
plasmid_11,66+,False,plasmid_11,66,5782,0.329101,0.626254,3,0.347285,False
plasmid_12,77+,True,plasmid_12,77,2738,0.404219,0.636961,5,0.372169,False
plasmid_13,80+,True,plasmid_13,80,2591,0.774945,0.468931,12,0.36318,False
plasmid_14,"88-,116+,73+,101-,5+",False,plasmid_14,73,137249,1.108412,0.045713,27,0.388221,False
plasmid_15,"88-,116+,73+,114-,27+,89-",False,plasmid_15,73,45316,1.050624,0.103076,6,0.385294,False
plasmid_16,"73+,101-",True,plasmid_16,73,3893,3.830826,0.896224,9,0.496532,False
plasmid_17,114+,False,plasmid_17,114,80,0.558054,0.925,1,0.475,False
plasmid_18,88+,True,plasmid_18,88,2012,3.972604,0.778827,2,0.489563,False
plasmid_19,"113-,97+,74-",False,plasmid_19,97,4307,0.614813,0.181333,5,0.348735,False
plasmid_20,97+,False,plasmid_20,97,1097,1.695724,0.711942,5,0.350957,False
plasmid_21,"36+,92+,23-",False,plasmid_21,92,69142,0.988715,0.019091,1,0.380536,False
plasmid_22,"58-,92+,93+,109+",False,plasmid_22,92,12224,0.616898,0.107984,1,0.355121,False
plasmid_23,92+,True,plasmid_23,92,1678,2.161539,0.786651,1,0.38081,False
