,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"6-,43+,19-,43+,53-,26-,50+,34+,48+,36+,4-,41-,9+",False,plasmid_0,48,563225,1.025453,0.011613,18,0.384939,False
plasmid_1,"37+,44-,34+,48+,36+",True,plasmid_1,48,7557,2.164218,0.688501,13,0.472013,False
plasmid_2,"47+,39+,47-,42+,62-,30-,58-,45-,49+,63-,25+,51-,45+,29-",True,plasmid_2,25,33010,0.473203,0.697395,70,0.333687,False
plasmid_3,"20+,38+,56+,35+,51-,45+,58+,18-,49-,45+",True,plasmid_3,35,61790,0.723964,0.380887,48,0.366354,False
plasmid_4,28+,True,plasmid_4,28,9331,6.684944,0.745151,9,0.371664,True
plasmid_5,32+,True,plasmid_5,32,5144,9.837569,0.700816,8,0.368585,True
plasmid_6,"52-,7-,38-,59-,23+,42-,47+",False,plasmid_6,23,176788,0.998721,0.074643,40,0.382905,False
plasmid_7,"15+,57+,43+,60+,11+,41+,24+,43-,55-,12+,43+,61-,2+,50+,34+,64+",False,plasmid_7,34,648266,0.985511,0.009564,23,0.374525,False
plasmid_8,"17-,60-,43-,55-,8-,59+,38+",False,plasmid_8,38,192409,0.858817,0.010769,4,0.361121,False
plasmid_9,38+,False,plasmid_9,38,1554,0.460079,0.849421,1,0.388031,False
plasmid_10,"42+,62-",False,plasmid_10,42,1098,1.770792,0.711293,5,0.351548,False
plasmid_11,"31+,63+,49-,45+,58+",True,plasmid_11,45,6257,0.534002,0.373502,7,0.387566,False
plasmid_12,"22-,54-,43+,61-,5-",False,plasmid_12,43,233978,0.998082,0.003227,4,0.375843,False
plasmid_13,"53-,3+,54-,43+",False,plasmid_13,43,243190,0.933644,0.002475,2,0.371746,True
plasmid_14,"43+,61-,16+",False,plasmid_14,43,47546,0.941671,0.012661,2,0.372334,False
plasmid_15,"43+,53-",False,plasmid_15,43,1005,0.761919,0.599005,2,0.363184,False
