,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"94+,28+,82-,121+,72+,123-,10-",False,plasmid_0,121,146615,1.060372,0.032357,7,0.380786,False
plasmid_1,"82-,121+,72+,96-,18+",False,plasmid_1,121,71238,1.496357,0.073037,13,0.413754,False
plasmid_2,"55+,84-,61+,84+,77-",True,plasmid_2,61,23079,0.900106,0.356038,76,0.360674,False
plasmid_3,"120-,122-,67+,99+,87+,117-,30+",True,plasmid_3,30,38050,1.331818,0.861498,68,0.348568,False
plasmid_4,40+,True,plasmid_4,40,19898,0.683647,0.77068,56,0.324002,False
plasmid_5,68+,True,plasmid_5,68,3984,0.568396,0.71762,15,0.318273,False
plasmid_6,"81-,97-,31+",True,plasmid_6,31,32340,1.087725,0.819542,160,0.362059,False
plasmid_7,"69+,122+,120+",True,plasmid_7,69,4075,1.707281,0.77816,12,0.356319,False
plasmid_8,"125+,93+,97+,112-,118+,43+",True,plasmid_8,43,18629,0.944542,0.554404,20,0.330614,False
plasmid_9,66+,False,plasmid_9,66,4652,0.396799,0.467111,3,0.308684,False
plasmid_10,75+,True,plasmid_10,75,2930,0.655099,0.592833,21,0.330375,False
plasmid_11,56+,True,plasmid_11,56,8421,1.305535,0.652298,9,0.345565,False
plasmid_12,"42+,92-,50+,92-,22+",False,plasmid_12,50,76636,0.998416,0.134676,19,0.378464,False
plasmid_13,78+,True,plasmid_13,78,2460,0.931932,0.508537,16,0.39878,True
plasmid_14,"86+,117-,35+",True,plasmid_14,35,25216,1.828344,0.482471,14,0.367941,False
plasmid_15,"124-,116+,91+,110+,119+,118+,70+,98+,115-,76+",False,plasmid_15,70,9068,1.318482,0.278672,11,0.354764,False
plasmid_16,82+,True,plasmid_16,82,1795,7.402788,0.872981,2,0.513649,False
plasmid_17,"72+,123-,29-,84+",False,plasmid_17,72,37613,0.962587,0.131417,17,0.380214,False
plasmid_18,"72+,96-,7+",False,plasmid_18,72,124108,1.091147,0.037927,25,0.38427,False
plasmid_19,"72+,96-",True,plasmid_19,72,3889,3.046175,0.897146,9,0.4973,False
plasmid_20,123+,False,plasmid_20,123,80,0.513956,0.925,1,0.475,False
plasmid_21,"59+,92+,47-,92-",False,plasmid_21,92,25330,0.48276,0.076471,4,0.331307,False
plasmid_22,"1+,84+",False,plasmid_22,84,172922,1.000149,0.007633,5,0.376094,False
plasmid_23,84+,False,plasmid_23,84,1681,1.564414,0.785247,5,0.393813,False
