,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"41+,19+,33-,16+,34+,25-,36+,10+,34+,26+,31-,15+,33-,17+,41-,13+,47-,45+,47-,42+,39+,49-,30-,54+,32-,46-,11+",False,plasmid_0,54,526567,0.956885,0.221693,277,0.367685,False
plasmid_1,"59+,43+,52+,59+,44+,52+,1+,38-,23-,30-,60+,32-,58+,12+,35-,3+,39+,49-,30-,54+,32-,46-,4+,37+,21-,37+,55-,22-",False,plasmid_1,54,1162544,1.034745,0.037623,111,0.380431,False
plasmid_2,"39+,49-,30-,54+,32-",True,plasmid_2,54,5802,1.708052,0.884178,12,0.501896,False
plasmid_3,32+,False,plasmid_3,32,1803,0.508626,0.869107,2,0.51137,False
plasmid_4,"56+,8+,35+,27+,37+,56+,29+,31-,50+,36+,7-,37+,55-,6+,37+",False,plasmid_4,36,504178,0.912188,0.022984,87,0.373225,False
plasmid_5,"50+,36+",False,plasmid_5,36,1259,0.443676,0.886418,11,0.382049,False
plasmid_6,"37-,14+,37+,56+,2-,38-,18+",False,plasmid_6,37,490129,0.932417,0.004417,7,0.373877,False
plasmid_7,"58+,5+,37+,56+,24-",False,plasmid_7,37,202596,1.003218,0.005148,5,0.369691,False
plasmid_8,"48+,57+,48+,40-,51+,53+,51+,28-,37+,56+",False,plasmid_8,37,8422,0.916497,0.137853,5,0.323439,False
plasmid_9,"48-,20-,37+,56+",False,plasmid_9,37,28413,0.788466,0.034104,4,0.30215,False
