,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"6-,51+,47-,51+,45+,42-,35+,53+,36+,13-,40-,43-,46+,2+,42-",False,plasmid_0,45,545717,1.229942,0.041868,79,0.388,False
plasmid_1,"55+,38+,34-,58+,64+,49+,50+,65+,32+,56-,38+,30+,59-,49+,41-,50-",True,plasmid_1,32,17604,1.033798,0.747557,56,0.361906,False
plasmid_2,"7+,61+,35+,53+,36+,66+,10+",False,plasmid_2,53,266532,1.136551,0.022414,19,0.383215,False
plasmid_3,"4+,61+,35+,53+,36+",False,plasmid_3,53,233603,1.003045,0.020308,7,0.373844,False
plasmid_4,"55+,38+,30+,59-,49+,50+,65+,24+,38-,56+,31-",True,plasmid_4,30,30054,1.086991,0.490151,51,0.382179,False
plasmid_5,"61+,35+,63-,36+",True,plasmid_5,36,5168,9.3925,0.903831,6,0.49942,False
plasmid_6,36+,False,plasmid_6,36,1770,2.292002,0.885311,2,0.514124,False
plasmid_7,42+,False,plasmid_7,42,610,3.900812,0.752459,6,0.514754,False
plasmid_8,"33-,64+,49+,50+",True,plasmid_8,49,4535,0.440052,0.348842,5,0.316428,False
plasmid_9,"58+,64+,49+",False,plasmid_9,49,395,1.784524,0.617722,2,0.38481,False
plasmid_10,"62-,25-,62+,59-,49+",False,plasmid_10,49,16677,1.054273,0.190142,14,0.358338,False
plasmid_11,"55+,38+,29-",False,plasmid_11,38,6153,0.48738,0.189013,17,0.333008,False
plasmid_12,"55+,38+",False,plasmid_12,38,1366,0.415902,0.851391,17,0.374085,False
