,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"61-,20+,52-,97+,46-,101-,2-",False,plasmid_0,97,444685,0.999728,0.010668,7,0.374825,False
plasmid_1,"8-,104-,52-,97+,46-,65-,3+,66-,73-,60-",False,plasmid_1,97,425138,1.063191,0.049535,59,0.389577,False
plasmid_2,"64-,91-,76-,86-,95+,78+,100-,10-,82-,106-,104-,52-,97+,46-,101-,18-",False,plasmid_2,97,148735,1.062296,0.040165,19,0.38543,False
plasmid_3,"16+,93-,54+,69+,42+,102-,89-,53+",True,plasmid_3,16,60444,0.563657,0.814605,126,0.34005,False
plasmid_4,37+,True,plasmid_4,37,7321,0.631269,0.744161,37,0.322087,False
plasmid_5,"53-,89+,102+,100-,23+,75+,98+,40-,98-",True,plasmid_5,23,30744,0.930166,0.818859,112,0.361794,False
plasmid_6,"48+,48+,47-,34+,77+,75+",True,plasmid_6,34,19307,0.781582,0.77604,130,0.363029,False
plasmid_7,31+,True,plasmid_7,31,14469,0.447819,0.696109,19,0.327044,False
plasmid_8,"22-,93-,55+,69+,45+,89-",True,plasmid_8,45,28088,0.708132,0.551161,27,0.37055,False
plasmid_9,41+,False,plasmid_9,41,4337,0.349814,0.493198,2,0.318884,False
plasmid_10,"62+,87-,68+,38+",True,plasmid_10,38,8320,0.735351,0.494952,14,0.354687,False
plasmid_11,"14-,56+,33+,56+,25+",False,plasmid_11,33,100010,0.933162,0.1032,19,0.370993,False
plasmid_12,47+,False,plasmid_12,47,2678,0.768707,0.690067,6,0.368932,False
plasmid_13,"59+,81+,94+,68+,39+",True,plasmid_13,39,8247,0.596502,0.444283,8,0.358312,False
plasmid_14,52+,True,plasmid_14,52,1751,2.796277,0.894917,2,0.516848,False
plasmid_15,"5+,65+,46+",False,plasmid_15,46,159613,1.002467,0.02949,26,0.383196,False
plasmid_16,"101+,46+",True,plasmid_16,46,3359,1.316018,0.924085,4,0.493599,False
plasmid_17,65+,False,plasmid_17,65,610,0.39888,0.752459,6,0.514754,False
plasmid_18,"43-,56+,29-,56-",False,plasmid_18,56,21374,0.629669,0.090624,4,0.332507,False
