,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"47+,99+,32+",True,plasmid_0,32,23095,0.455975,0.7189,35,0.325438,False
plasmid_1,"113-,86-,98+,70+,36+,73-,48+,40+,92-,45+,48-",True,plasmid_1,36,39003,0.777886,0.702202,69,0.336589,False
plasmid_2,"108+,101-,86+,64-,50+,96-,95-,87-,51-,49-,93-,77-,58+,39-,74-,44-",True,plasmid_2,50,37150,1.247224,0.660135,49,0.346487,False
plasmid_3,"90-,106-,82-,105+,26+,92-,69-,78+,55-,51+,87+,95+,72+,12+,89+",False,plasmid_3,26,126914,1.370781,0.240107,60,0.386396,False
plasmid_4,"63+,58-,107+,68+",True,plasmid_4,63,5485,1.433568,0.802188,12,0.373929,False
plasmid_5,"34+,105-,82+,106+,91+",True,plasmid_5,34,14222,1.171037,0.775629,36,0.369428,False
plasmid_6,"23+,93+",True,plasmid_6,23,33238,1.2888,0.511673,26,0.341928,False
plasmid_7,"91+,81-,41+",True,plasmid_7,41,8955,1.225855,0.459855,14,0.354886,False
plasmid_8,"103-,2-,74+",False,plasmid_8,74,180130,0.99241,0.006612,2,0.370865,False
plasmid_9,74+,False,plasmid_9,74,1301,1.961768,0.91545,2,0.431975,False
plasmid_10,"86+,64-,54+,79+,60-",True,plasmid_10,54,8173,0.60975,0.480852,9,0.336474,False
plasmid_11,"65+,19-,71+,25-,111+,112+,61+,114-",False,plasmid_11,71,84604,1.27228,0.067042,9,0.384367,False
plasmid_12,"22+,66-,3-,71+,76+,66+,13-,66+,29-",False,plasmid_12,71,324390,1.074965,0.005022,2,0.372576,False
plasmid_13,"35-,71+",False,plasmid_13,71,12574,0.518813,0.093765,1,0.321855,False
plasmid_14,71+,False,plasmid_14,71,1338,2.950503,0.881166,1,0.347534,False
plasmid_15,"5+,73+,28-,73-,17+,65+",False,plasmid_15,73,226806,1.103081,0.010344,1,0.373808,False
plasmid_16,73+,False,plasmid_16,73,1324,1.381479,0.885952,1,0.397281,False
plasmid_17,"75-,33-,75+,27-,75+,37+",False,plasmid_17,75,54361,0.736861,0.052979,1,0.356598,False
plasmid_18,"107+,68+",False,plasmid_18,68,1538,1.541798,0.825748,5,0.369961,False
plasmid_19,"88+,95+,72+,10-",False,plasmid_19,72,94112,0.868193,0.012464,5,0.353547,False
plasmid_20,"88+,95+,72+",True,plasmid_20,72,2530,3.031116,0.463636,5,0.378656,False
plasmid_21,"14-,72+",False,plasmid_21,72,85260,1.413045,0.013758,5,0.399531,False
plasmid_22,"55+,85-",False,plasmid_22,55,3460,0.359372,0.414451,5,0.358382,False
