,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"90+,33+,82-,106+,79+,92+,19-",False,plasmid_0,106,93433,1.151002,0.055687,13,0.398071,False
plasmid_1,"5+,111-,82-,106+,79+,108+,1+",False,plasmid_1,106,314781,0.922274,0.065636,54,0.375604,False
plasmid_2,39+,True,plasmid_2,39,25380,0.497363,0.88684,69,0.326832,False
plasmid_3,64+,True,plasmid_3,64,6778,0.532318,0.803334,37,0.325465,False
plasmid_4,"34+,104+,85+,96-,74-,91+,103+,102+",True,plasmid_4,34,39008,0.96516,0.840007,68,0.350185,False
plasmid_5,"35+,40-",True,plasmid_5,35,56288,0.800695,0.752896,191,0.350483,False
plasmid_6,"56+,112-,54+",True,plasmid_6,54,21238,0.675032,0.424663,21,0.343865,False
plasmid_7,"112-,54+",False,plasmid_7,54,10995,0.522158,0.795725,19,0.367713,False
plasmid_8,80+,True,plasmid_8,80,2848,0.670444,0.512289,2,0.33427,False
plasmid_9,72+,True,plasmid_9,72,5143,19.068262,0.700953,8,0.368073,True
plasmid_10,"25+,88-,51+,88-,50+",False,plasmid_10,51,75463,0.894571,0.136769,19,0.380412,False
plasmid_11,"84-,104-,42+",True,plasmid_11,42,26358,1.258686,0.461568,14,0.363874,False
plasmid_12,"18+,107-,97+,98+,20-",False,plasmid_12,97,104605,0.886142,0.005851,18,0.377554,False
plasmid_13,82+,True,plasmid_13,82,1795,10.640597,0.872981,2,0.513649,False
plasmid_14,"79+,108+,24+",False,plasmid_14,79,46905,0.827016,0.077241,12,0.37512,False
plasmid_15,"79+,92+,28-",False,plasmid_15,79,45175,1.103017,0.104195,26,0.396879,False
plasmid_16,"79+,92+",True,plasmid_16,79,3889,5.052448,0.897146,9,0.496786,False
plasmid_17,"79+,108+",True,plasmid_17,79,3359,0.659347,0.924085,4,0.493004,False
plasmid_18,"98+,11-",False,plasmid_18,98,83317,0.840712,0.003241,15,0.377522,False
