,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"107-,21+,112-,55-,108+,59+,111-,114+,26-,18+,66+,16+",False,plasmid_0,108,190394,1.241204,0.065764,46,0.383253,False
plasmid_1,"32+,78-,55-,108+,59+,111-,12-",False,plasmid_1,108,105600,1.296882,0.060104,29,0.392869,False
plasmid_2,"53-,112-,55-,108+,59+,8-,31-,105+",False,plasmid_2,108,127421,1.402964,0.046884,19,0.39335,False
plasmid_3,"22-,104-,36-,84+,63-,102+,46+,50+,76+,86-,83-,44-,34+",True,plasmid_3,34,81219,0.869699,0.758382,151,0.339108,True
plasmid_4,"48+,101-,89+,60-,83+,85+",True,plasmid_4,48,7785,0.513638,0.591394,14,0.339114,False
plasmid_5,39+,True,plasmid_5,39,7064,0.644498,0.771234,37,0.321206,False
plasmid_6,"71+,43+,71-,30+,113+,100-,103+,91+,87-,110-,99-",True,plasmid_6,30,30832,1.09318,0.846004,160,0.361832,False
plasmid_7,56+,True,plasmid_7,56,2210,0.655215,0.681448,1,0.327149,False
plasmid_8,"40+,101-,89+",True,plasmid_8,40,7483,0.886344,0.609248,6,0.347989,False
plasmid_9,"49-,69-,102-,63+,84-,36+",True,plasmid_9,36,18494,0.483631,0.58473,26,0.355899,False
plasmid_10,"57+,81-,84-,67-,80-,61+",False,plasmid_10,57,6286,1.684958,0.210468,6,0.377665,False
plasmid_11,"99+,109+,87+,91-,103-,77-,106+,24+",True,plasmid_11,24,34883,1.170337,0.552647,30,0.379325,False
plasmid_12,"72-,102+,69+",False,plasmid_12,69,1952,1.193046,0.25666,3,0.384734,False
plasmid_13,"98+,98+,5-,78-,55-,116-,59+,111-,114+,3-,66+,23-",False,plasmid_13,59,524788,1.136732,0.009916,13,0.383164,False
plasmid_14,59+,True,plasmid_14,59,1702,2.804656,0.920682,2,0.519976,False
plasmid_15,"55+,78+",True,plasmid_15,55,3893,2.096035,0.896224,9,0.496789,False
plasmid_16,"10+,62+,11+,62+,4-,64+,25+,95+",False,plasmid_16,64,455119,1.023495,0.006029,33,0.367972,False
plasmid_17,"45-,96-,70+,64+,38-",False,plasmid_17,64,15047,0.617082,0.096232,31,0.317804,False
plasmid_18,"35+,64+",False,plasmid_18,64,12743,0.561078,0.098564,30,0.321745,False
plasmid_19,64+,False,plasmid_19,64,1324,2.96967,0.94864,30,0.362538,False
plasmid_20,"15+,68+,28-,68+,33-,68-",False,plasmid_20,68,115446,0.940294,0.107721,22,0.361476,False
plasmid_21,"97-,44+,83+,85+",True,plasmid_21,44,6719,0.497057,0.686263,27,0.352433,False
