,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"71-,58+,39+,25+,52+,42-,65-,61+,55-,29+,57+,50+,57-,45-,46+,54+,59+",True,plasmid_0,59,66220,1.164977,0.571262,93,0.34257,True
plasmid_1,48+,True,plasmid_1,48,1622,0.660973,0.758323,10,0.325524,False
plasmid_2,"65-,60+,55-,29+",True,plasmid_2,29,19499,0.657689,0.841325,33,0.381917,False
plasmid_3,"27+,52-,22+,52-,32-,52-,41+,51+,35+,52+,16+,53+,11-,76-",False,plasmid_3,51,235374,1.217246,0.041487,22,0.385778,False
plasmid_4,"63-,26-,52-,34+,51+,3-,67-",False,plasmid_4,51,255694,0.871812,0.008381,3,0.361581,False
plasmid_5,51+,False,plasmid_5,51,1241,1.132636,0.953263,2,0.43755,False
plasmid_6,"56-,6-,52-,36+,53+,24-,47+",False,plasmid_6,53,241448,1.054224,0.007952,2,0.377713,False
plasmid_7,"12+,52+,31+,45-,7-,53+",False,plasmid_7,53,269027,0.990337,0.017128,7,0.373171,False
plasmid_8,45+,False,plasmid_8,45,3085,0.347887,0.871313,5,0.341329,False
plasmid_9,"62+,20+,52+,18-,72-",False,plasmid_9,52,94683,1.139018,0.010139,1,0.386817,False
plasmid_10,"56+,37-,52+,8+",False,plasmid_10,52,125494,0.94175,0.00765,1,0.3764,False
plasmid_11,"32+,52+,30-",False,plasmid_11,52,32557,0.441564,0.065209,5,0.360875,False
