,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"70-,31+,38-,65-,50+,68-,59+,18+,44-,5-,46-,43+,45-,47-,70-,63+,60+,75-,55+,40+,34+,49+,22-,60-,36+,38-,66-,50+,67-,59+,33-,51-,30+,49+,3-,48+,14-,71+,42+,82-,37-,77-,19-,44-,53+,46+,20+,57+,16+",False,plasmid_0,34,816454,1.040066,0.11443,304,0.371023,False
plasmid_1,"42-,78-,15-,47+,23+,58-,21-,47-,35+,60+,75-,39+,40-,72-,51+,1-,48+,4-,44-,13-,44-,9-,61+,37+,82+,42-,71-,10-,62-,11+",False,plasmid_1,35,1217408,1.000445,0.023159,161,0.374653,False
plasmid_2,31+,True,plasmid_2,31,9483,0.586263,0.849942,24,0.363703,False
plasmid_3,"76+,37-,77-,2-,47-,26+,47+,17-,57-,7-,58+,27-",False,plasmid_3,76,538060,1.009386,0.012093,21,0.372813,False
plasmid_4,"76+,37-,61-,12-,48-,8+,69+",False,plasmid_4,76,234310,1.121855,0.020878,41,0.397051,False
plasmid_5,"76+,37-,61-",True,plasmid_5,76,3989,0.623428,0.892956,10,0.498872,False
plasmid_6,42+,True,plasmid_6,42,1779,2.05697,0.880832,2,0.514334,False
plasmid_7,49+,False,plasmid_7,49,1301,0.998833,0.91545,3,0.431975,False
plasmid_8,"78-,24+,46+,64+,48+,28-,46-,83-,48-,32+,48+,41-,47+,6+,52+,25+,52+,29-,52-,73-,46+,54-,47-",False,plasmid_8,47,262054,0.975226,0.102425,92,0.36101,False
plasmid_9,47+,False,plasmid_9,47,1324,2.479434,0.94864,4,0.397281,False
plasmid_10,"56-,46+",True,plasmid_10,46,2227,1.671511,0.529412,4,0.313875,True
plasmid_11,46+,False,plasmid_11,46,1338,1.252593,0.881166,4,0.347534,False
plasmid_12,"48+,74-",False,plasmid_12,48,1432,1.368728,0.876397,30,0.353352,False
plasmid_13,"40-,72-,51+",True,plasmid_13,51,3638,0.628016,0.847169,12,0.392523,False
plasmid_14,60+,False,plasmid_14,60,704,0.786305,0.923295,38,0.370739,False
plasmid_15,"65-,50+,68-,59+",False,plasmid_15,50,2407,0.619814,0.245118,1,0.371832,False
