,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"73+,19-,66-,46-,73+,2-,80-,18-,35-,68+,30+,72-,9-,38-,1-,67-,46-,74-,11-",False,plasmid_0,68,1247955,0.899248,0.010646,73,0.37417,False
plasmid_1,"16-,59-,35-,68+,30+,47-,15-,45-,6-",False,plasmid_1,68,244829,1.222498,0.021252,13,0.39809,False
plasmid_2,"4+,77-,59-,35-,68+,30+,72-,14-,64-,64-",False,plasmid_2,68,321705,1.125881,0.01857,19,0.383373,False
plasmid_3,"56-,75-,46+,66+,7-,28-,32+,62-,37-,62-,67-,46-,74-",False,plasmid_3,32,146224,1.083647,0.141755,128,0.378385,False
plasmid_4,"22+,55+,21+",False,plasmid_4,21,30259,0.597634,0.269044,17,0.305628,False
plasmid_5,35+,True,plasmid_5,35,1835,5.637948,0.853951,2,0.507357,False
plasmid_6,"81+,30+,47-,10+,28+,67-,46-,75+,50-,48+",False,plasmid_6,30,91427,1.082876,0.099445,59,0.382393,False
plasmid_7,"30+,72-",True,plasmid_7,30,3363,3.346377,0.922985,4,0.492715,False
plasmid_8,47+,False,plasmid_8,47,610,1.360082,0.752459,6,0.514754,False
plasmid_9,"46+,67+,28-",True,plasmid_9,46,5178,0.532511,0.846659,34,0.392043,False
plasmid_10,"46+,67+,33-,29+,48-",False,plasmid_10,46,7262,0.427142,0.175709,24,0.315202,False
plasmid_11,"46+,67+,40+",False,plasmid_11,46,2083,0.854772,0.285646,23,0.358617,False
