,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"64-,26+,58+,76+,52-,80-,11+",False,plasmid_0,76,146886,1.052706,0.032297,7,0.380622,False
plasmid_1,"58+,76+,52-,66-,42+",True,plasmid_1,76,14778,1.576233,0.42949,28,0.44079,False
plasmid_2,"25+,63+,55+,67-,61-,73-",True,plasmid_2,25,43597,1.741184,0.788059,73,0.350116,False
plasmid_3,45+,True,plasmid_3,45,7235,0.603819,0.753006,37,0.317623,False
plasmid_4,33+,True,plasmid_4,33,19509,1.057914,0.768671,53,0.324824,False
plasmid_5,"48-,68+,30+,75+,71+,63+,65+,53+,67-,85-,73-,70+,83+,78+,82+,40+",True,plasmid_5,30,44849,0.942948,0.557894,105,0.353653,False
plasmid_6,"47-,72-,68-,77-,46+",True,plasmid_6,46,13565,0.974199,0.79049,102,0.351419,False
plasmid_7,"62-,36+,62+,20+,62-,38+,62-,35+",False,plasmid_7,38,117885,0.872082,0.103991,19,0.366416,False
plasmid_8,57+,True,plasmid_8,57,2584,0.708805,0.500387,1,0.345975,False
plasmid_9,58+,False,plasmid_9,58,1795,1.980018,0.872981,2,0.513649,False
plasmid_10,"24-,80+,52+",False,plasmid_10,52,46376,0.995899,0.078122,12,0.376617,False
plasmid_11,"22+,66+,52+",False,plasmid_11,52,68984,1.161827,0.05165,10,0.411124,False
plasmid_12,"15+,77+,68+,72+,1+",False,plasmid_12,72,343154,1.00116,0.003911,8,0.376102,False
