,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"46-,18+,38-,58+,34+,61+,1+,39+,25+",False,plasmid_0,58,681119,1.001558,0.010236,17,0.370496,False
plasmid_1,"38-,58+,34+,48+,2-,49-,52+,45-",False,plasmid_1,58,315990,1.099321,0.016466,13,0.394383,False
plasmid_2,"10+,62+,38-,58+,34+,61+,19+,40-,54-,60+,50+,56-,20-,43+,12-,43+",True,plasmid_2,58,241866,1.011726,0.42433,286,0.366645,False
plasmid_3,"59+,30+,59-,50+,57-,32+,40-,14+,60+,50+,56-,36-",False,plasmid_3,32,63107,0.887712,0.194669,120,0.360166,False
plasmid_4,31+,True,plasmid_4,31,5320,0.466344,0.684023,6,0.294549,False
plasmid_5,37+,False,plasmid_5,37,2725,0.343875,0.454679,1,0.283303,False
plasmid_6,33+,True,plasmid_6,33,5144,15.770084,0.700816,8,0.368779,True
plasmid_7,"44+,24+,44-,13+,44+,26+,44+,7-,49-,51+,45-",False,plasmid_7,26,255855,0.976384,0.048191,20,0.369041,False
plasmid_8,38+,False,plasmid_8,38,1795,2.768454,0.872981,2,0.513649,False
plasmid_9,"34+,48+,6-",False,plasmid_9,34,197552,1.097341,0.023822,26,0.382618,False
plasmid_10,"34+,61+",False,plasmid_10,34,3359,1.447093,0.924085,4,0.493599,False
plasmid_11,48+,False,plasmid_11,48,610,0.437451,0.752459,6,0.514754,False
plasmid_12,40+,False,plasmid_12,40,1681,0.378661,0.785247,5,0.393813,False
plasmid_13,"60-,8+,42-,57+,50-,60-,16-",False,plasmid_13,57,177532,0.922665,0.046983,48,0.372063,False
plasmid_14,"5+,57+,50-",False,plasmid_14,57,200891,0.926614,0.002295,9,0.375353,False
plasmid_15,"4+,57+,50-",False,plasmid_15,57,266705,0.907085,0.001155,7,0.374177,False
