,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"76+,128+,105-,130-,134+,114+,68+,86+,89+",True,plasmid_0,76,24586,0.787091,0.774302,38,0.336004,False
plasmid_1,52+,True,plasmid_1,52,17725,0.473055,0.833568,26,0.319944,False
plasmid_2,"68-,114-,82-,112-,97+",True,plasmid_2,97,17248,0.454546,0.773655,32,0.350012,False
plasmid_3,"113+,122-,132-,121-,109+,27-,112-,57+",True,plasmid_3,57,50995,1.616576,0.368977,55,0.368644,False
plasmid_4,"56-,103+,37+,119+,109-,121+",True,plasmid_4,37,44591,1.131812,0.799691,89,0.351394,False
plasmid_5,"114+,139+,45+,119+,109-,121+",True,plasmid_5,45,23234,1.01446,0.855255,60,0.363132,False
plasmid_6,"114+,139+,129-,96+",True,plasmid_6,96,2857,0.612293,0.561778,6,0.331817,False
plasmid_7,81+,True,plasmid_7,81,5176,1.072807,0.77956,9,0.368818,False
plasmid_8,"116+,102+,135-,75+",True,plasmid_8,75,9111,1.445186,0.503677,14,0.36187,False
plasmid_9,"94+,125+,99+,17+",False,plasmid_9,94,65487,1.130209,0.047719,5,0.369325,False
plasmid_10,"94+,125+,99+",True,plasmid_10,94,4578,0.510902,0.425076,4,0.360419,False
plasmid_11,"61+,104+,58+",False,plasmid_11,104,26666,1.370031,0.036001,1,0.386447,False
plasmid_12,"71-,104+,73+",False,plasmid_12,104,17481,0.551435,0.054917,1,0.340598,False
plasmid_13,"6+,103+,66+",False,plasmid_13,103,114614,0.959863,0.010234,5,0.371578,False
plasmid_14,"32+,103+,43+",False,plasmid_14,103,57406,0.791677,0.020433,5,0.356043,False
plasmid_15,103+,False,plasmid_15,103,1325,0.472256,0.885283,5,0.362264,False
plasmid_16,112+,False,plasmid_16,112,534,1.76645,0.561798,1,0.383895,False
plasmid_17,"114+,139+,129-",False,plasmid_17,114,619,0.94154,0.394184,1,0.368336,False
