,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"48-,35-,52-,1+,33-,11+,46-,31+,51+,30+,54+,24-,33+,22+,52+",False,plasmid_0,51,730419,0.954108,0.017775,39,0.377309,False
plasmid_1,"30+,41+,21-,49-,38-,36-,3+,31+,51+",False,plasmid_1,51,251005,1.05924,0.020729,13,0.376216,True
plasmid_2,"29-,46-,31+,51+,30+,54+,16-,37+,13-,34+,17-,50-",False,plasmid_2,51,236174,0.978517,0.043807,21,0.369871,False
plasmid_3,"48-,35-,52-,44+,31+,51+,30+,41+,8+,56-,53-,35-",False,plasmid_3,51,130613,1.019068,0.048594,28,0.388231,False
plasmid_4,"30+,54+",True,plasmid_4,30,3332,1.122201,0.931573,4,0.494298,False
plasmid_5,31+,True,plasmid_5,31,1835,1.210784,0.853951,2,0.507357,False
plasmid_6,"23-,34+,20+,18-,18-",True,plasmid_6,34,184029,0.42146,0.545441,135,0.337126,False
plasmid_7,"23-,34+,20+",False,plasmid_7,34,61855,0.326628,0.055371,11,0.35213,False
plasmid_8,"7-,55-,53-,35-,52-,4-,32-,6-,33+",False,plasmid_8,33,483658,0.971716,0.002587,4,0.372433,True
plasmid_9,"33-,26-,33+,27+",False,plasmid_9,33,19395,0.709484,0.160557,6,0.347512,False
plasmid_10,33+,False,plasmid_10,33,1339,1.522654,0.880508,3,0.361464,False
