,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"70+,26+,59+,70+,36-,67-,52+,66+,54+,64+,14+",False,plasmid_0,66,110438,1.041457,0.053107,17,0.37459,False
plasmid_1,"61-,19-,74+,59+,70+,55-,61+,52+,66+,54+,3-,57-,6+",False,plasmid_1,66,418851,1.033753,0.01804,33,0.380219,False
plasmid_2,"45+,60+,79+,47+",False,plasmid_2,47,13954,0.395699,0.50258,23,0.318188,False
plasmid_3,43+,True,plasmid_3,43,8897,0.661882,0.913904,11,0.345397,False
plasmid_4,34+,True,plasmid_4,34,15210,0.527853,0.849507,26,0.333662,False
plasmid_5,30+,True,plasmid_5,30,24267,0.461596,0.923105,54,0.366794,False
plasmid_6,"44+,58+,65-,56+,65+",True,plasmid_6,44,10667,0.681118,0.789444,31,0.34977,False
plasmid_7,"46+,63+,76+,62+,51-,58+",True,plasmid_7,46,12223,1.062669,0.782623,47,0.385339,False
plasmid_8,42+,False,plasmid_8,42,9262,0.386853,0.744656,18,0.354783,False
plasmid_9,"37-,77+,60+,79+,73+,38+,78+,62-,63-,53-,78+",True,plasmid_9,38,30190,0.807224,0.572971,75,0.370421,False
plasmid_10,48+,True,plasmid_10,48,5178,0.442813,0.760718,12,0.368482,False
plasmid_11,41+,True,plasmid_11,41,9331,10.427558,0.745151,9,0.371664,True
plasmid_12,49+,True,plasmid_12,49,5144,15.627064,0.700816,8,0.368585,True
plasmid_13,35+,False,plasmid_13,35,14499,0.337716,0.550728,29,0.353059,False
plasmid_14,"59+,71+,11-,57+,31+,59-,75+,12-,67-,52+,81-,54+,64+,69+,9+,25+",False,plasmid_14,52,344546,1.060561,0.019324,13,0.380007,False
plasmid_15,"61+,52+",True,plasmid_15,52,3893,3.117973,0.896224,9,0.497046,False
plasmid_16,52+,False,plasmid_16,52,3283,0.365124,0.922936,3,0.493756,False
plasmid_17,54+,True,plasmid_17,54,1865,4.057679,0.840214,2,0.504021,False
plasmid_18,"77+,60+,79+,73+,80-",False,plasmid_18,60,730,3.315788,0.863014,11,0.371233,False
plasmid_19,58+,False,plasmid_19,58,1097,2.30084,0.711942,5,0.350957,False
plasmid_20,"28-,75-,59+,72-,13+",False,plasmid_20,59,103287,1.028615,0.00731,4,0.381277,False
plasmid_21,"59+,71+,21+",False,plasmid_21,59,46121,0.731059,0.013053,2,0.351011,False
plasmid_22,"59+,72-,32+",False,plasmid_22,59,20154,0.957061,0.02987,2,0.369406,False
plasmid_23,"59+,71+",False,plasmid_23,59,1005,2.993126,0.599005,2,0.364179,False
plasmid_24,"76+,62+,78-",False,plasmid_24,62,461,1.405006,0.442516,4,0.362256,False
