,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"37-,15-,31+,58+,28+,61-,5+,33+,48-,59-,41-,44-,38-,57-,30+,33+,1+,44+",False,plasmid_0,58,770052,0.994922,0.013678,49,0.374134,False
plasmid_1,"10-,62-,31+,58+,28+,40+,3+,39-,47-,53-,42-,50-",False,plasmid_1,58,426340,1.172381,0.012204,13,0.387608,False
plasmid_2,"49+,4+,49-,62-,31+,58+,28+,61-,16-,33+,2-,32+,6-",False,plasmid_2,58,979861,0.951551,0.028471,95,0.372148,False
plasmid_3,"31+,58+,28+,40+,7-",False,plasmid_3,58,161580,1.107747,0.039281,29,0.384683,False
plasmid_4,29+,False,plasmid_4,29,2626,0.384372,0.840061,43,0.320259,False
plasmid_5,"55+,12+",True,plasmid_5,12,68770,1.394953,0.842228,145,0.340003,True
plasmid_6,"52+,52+,51+,54+,21+,45+,41+,60+,27-,60-",True,plasmid_6,21,24310,0.53736,0.575401,61,0.311929,False
plasmid_7,"41-,45-,20+",True,plasmid_7,20,22380,1.064041,0.897766,77,0.360992,False
plasmid_8,"50+,42+,53+,47+,39+,8+,34+,24+,34+,13-,34-,22+,34+,19+,52+",False,plasmid_8,24,284217,0.884047,0.043386,20,0.362153,False
plasmid_9,"17+,56-,35-",True,plasmid_9,17,31485,1.234778,0.505542,47,0.363951,False
plasmid_10,31+,True,plasmid_10,31,1795,6.199278,0.872981,2,0.513649,False
plasmid_11,"28+,61-",True,plasmid_11,28,3359,5.406344,0.924085,4,0.493004,False
plasmid_12,40+,False,plasmid_12,40,610,1.674402,0.752459,6,0.514754,False
plasmid_13,33+,True,plasmid_13,33,1681,1.46086,0.785247,5,0.393813,False
plasmid_14,45+,False,plasmid_14,45,331,0.322465,0.833837,15,0.374622,False
