,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"83+,91+,71-,23+,73+,25-",False,plasmid_0,91,92379,1.014646,0.021455,6,0.377921,False
plasmid_1,"83+,91+,71-",True,plasmid_1,91,2381,4.925349,0.688786,3,0.49517,False
plasmid_2,"97+,69+,81-,84+,88-,85+,88-,56+,94-,77-,44-,95+,77-,60-,78+,42+,76-,22+",True,plasmid_2,84,95648,0.93535,0.676857,176,0.377227,False
plasmid_3,64+,True,plasmid_3,64,4018,0.577516,0.711548,15,0.317571,False
plasmid_4,"36+,77+,95-,67+",False,plasmid_4,67,26123,1.05775,0.116832,22,0.383685,False
plasmid_5,63+,True,plasmid_5,63,4524,0.418632,0.65252,4,0.307029,False
plasmid_6,"39+,66-",True,plasmid_6,39,21531,1.063726,0.710092,61,0.350053,False
plasmid_7,50+,True,plasmid_7,50,8960,0.618832,0.623884,23,0.347768,False
plasmid_8,"72+,48+,78-,79+,66-",False,plasmid_8,79,15871,1.004255,0.217189,30,0.375654,False
plasmid_9,71+,False,plasmid_9,71,1812,0.616663,0.86479,2,0.510486,False
plasmid_10,"14+,81+,69-,97-",False,plasmid_10,81,72505,1.229131,0.008951,9,0.400276,False
plasmid_11,"81+,69-",False,plasmid_11,81,3418,3.427895,0.168227,8,0.507607,False
plasmid_12,"74+,31-,92+,69-,96+",False,plasmid_12,92,37485,0.998763,0.005069,3,0.385888,False
plasmid_13,"5+,80-,38-,92+",False,plasmid_13,92,120309,0.938033,0.004929,9,0.373571,False
plasmid_14,92+,False,plasmid_14,92,80,0.931013,0.925,1,0.475,False
plasmid_15,"51+,76+,19-,87+",False,plasmid_15,76,66222,0.986481,0.053411,7,0.370723,False
plasmid_16,"55-,76+,10-",False,plasmid_16,76,83571,1.177088,0.011487,3,0.395125,False
plasmid_17,"70+,76+",False,plasmid_17,76,3467,0.591439,0.276896,3,0.320162,False
plasmid_18,76+,False,plasmid_18,76,1062,1.78974,0.903955,3,0.346516,False
plasmid_19,"3-,75-,54+,77+,11+",False,plasmid_19,77,232148,1.088057,0.073531,58,0.379073,False
plasmid_20,"77-,15-,77+,45-,94-,77-,6-",False,plasmid_20,77,176561,1.007849,0.016465,4,0.372506,False
plasmid_21,"41-,77+,94+,28-",False,plasmid_21,77,51578,0.916919,0.018787,4,0.372,False
plasmid_22,"13-,77+",False,plasmid_22,77,70304,0.928153,0.015959,6,0.378087,False
plasmid_23,"46+,77+",False,plasmid_23,77,11696,0.839104,0.082849,4,0.368417,False
plasmid_24,77+,False,plasmid_24,77,1005,2.204735,0.963184,4,0.361194,False
