,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"2-,49+,30+,46+,32+,14-,35+,3+,36-,30+",False,plasmid_0,46,1018435,1.025604,0.008729,18,0.376806,False
plasmid_1,"1+,49+,30+,46+,32+,50-,8+",False,plasmid_1,46,805543,0.95694,0.028543,133,0.376028,False
plasmid_2,"5+,36-,30+,46+,32+,50-,44-,43+,6-",False,plasmid_2,46,277825,1.069118,0.04307,39,0.382439,False
plasmid_3,"33+,29-,17-,39-,38+,37-,33-,25+",True,plasmid_3,25,37089,1.037789,0.771226,156,0.35919,True
plasmid_4,10+,True,plasmid_4,10,72394,1.401922,0.842142,151,0.338605,False
plasmid_5,"39-,38+,47-,26+,47+",True,plasmid_5,26,7193,0.890391,0.771305,51,0.355484,False
plasmid_6,"19+,34-,20-,34+,12+,34-,21+,34-,4-",False,plasmid_6,21,406232,0.949257,0.030355,20,0.366372,False
plasmid_7,32+,True,plasmid_7,32,1748,2.98109,0.896453,2,0.517162,False
plasmid_8,"49+,30+",True,plasmid_8,30,3359,1.833001,0.924085,4,0.493004,False
plasmid_9,36+,False,plasmid_9,36,610,0.699077,0.752459,6,0.514754,False
plasmid_10,33+,False,plasmid_10,33,1682,1.23233,0.78478,5,0.393579,False
plasmid_11,"38+,47-",False,plasmid_11,38,478,0.44237,0.395397,1,0.355649,False
