,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"57+,20+,44+,57+,38+,45+,35-,50+,37-,4+,42+,8+",False,plasmid_0,50,395740,1.045216,0.014856,16,0.379229,False
plasmid_1,"37+,62-,35+,45-,17+,44+,57+,25-,51-,35-,50+,37-,47+,15-",False,plasmid_1,50,134138,1.031324,0.090496,39,0.383836,False
plasmid_2,"2+,51-,35-,50+,37-,47+,53+,9+,41-,21+",False,plasmid_2,50,519823,1.019132,0.010494,11,0.377925,False
plasmid_3,27+,True,plasmid_3,27,8929,0.611334,0.910628,11,0.345503,False
plasmid_4,"33+,52+,46-,30-",True,plasmid_4,33,10989,0.436976,0.516244,14,0.335244,False
plasmid_5,"43+,23+,39+,36-,52+,46-,60-,54-,28+,43-,49+,40+,49-",True,plasmid_5,40,38456,0.766762,0.584512,91,0.363896,False
plasmid_6,"54-,29+,48+,46-,60-,18+,61+,48+",True,plasmid_6,18,36123,0.630741,0.662127,52,0.3611,False
plasmid_7,26+,True,plasmid_7,26,9331,8.000861,0.745151,9,0.371664,True
plasmid_8,31+,True,plasmid_8,31,5144,14.035431,0.700816,8,0.368585,True
plasmid_9,"35+,45-",True,plasmid_9,35,3893,1.133945,0.896224,9,0.497046,False
plasmid_10,37+,True,plasmid_10,37,1865,1.23587,0.840214,2,0.504021,False
plasmid_11,43+,False,plasmid_11,43,1097,1.905122,0.711942,5,0.350957,False
plasmid_12,"14-,39+,13-",False,plasmid_12,39,156138,1.229896,0.008454,1,0.401152,False
plasmid_13,39+,False,plasmid_13,39,1678,0.460758,0.786651,1,0.38081,False
plasmid_14,"46+,48-,61-",False,plasmid_14,46,708,1.129248,0.742938,6,0.372881,False
plasmid_15,"12-,44+,59-,5-",False,plasmid_15,44,292690,0.986635,0.002057,2,0.372172,False
plasmid_16,"16+,56+,44+,58+,10-,42-,24-",False,plasmid_16,44,172807,0.957709,0.0039,3,0.370888,False
plasmid_17,"22-,55-,44+,59-,11+",False,plasmid_17,44,120543,0.851657,0.006263,4,0.364982,False
plasmid_18,"3+,55-,44+,58+",False,plasmid_18,44,243190,0.930879,0.002475,2,0.37175,False
plasmid_19,"44+,59-",False,plasmid_19,44,1004,3.18246,0.599602,2,0.363546,False
