,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"36-,61+,52-,63+,50-,68+,57-,11-",False,plasmid_0,63,96729,1.232592,0.05259,11,0.397688,False
plasmid_1,"62+,59-,56-,2-,52-,63+,50-,68+,57-,13+,53-,1+",False,plasmid_1,63,557996,0.963058,0.01738,31,0.376366,False
plasmid_2,"52-,63+,50-,68+,57-",True,plasmid_2,63,5780,4.705271,0.867301,10,0.502768,False
plasmid_3,"47+,49+,34+,51+,54+,48+,54+,44+",True,plasmid_3,48,40669,0.525686,0.714254,80,0.333964,False
plasmid_4,26+,True,plasmid_4,26,46836,0.953452,0.897408,90,0.350777,False
plasmid_5,"30+,55+,70-,29-,55+,35+",True,plasmid_5,30,67380,0.736476,0.450638,60,0.362125,False
plasmid_6,41+,False,plasmid_6,41,8992,0.356947,0.679604,17,0.316504,False
plasmid_7,52+,False,plasmid_7,52,1782,1.055981,0.879349,2,0.512907,False
plasmid_8,"21-,67-,55+",False,plasmid_8,55,56578,0.852443,0.016119,3,0.363746,False
plasmid_9,"45-,67-,55+",False,plasmid_9,55,5950,0.688436,0.153277,3,0.339664,False
plasmid_10,55+,False,plasmid_10,55,951,0.322537,0.958991,3,0.370137,False
plasmid_11,"58-,51+,54+",True,plasmid_11,51,4379,0.519451,0.486412,16,0.359443,False
