,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"99+,132+,94-,217+,122-,162-,128+",False,plasmid_0,132,1157,5.19736,0.140882,2,0.475367,False
plasmid_1,"134+,47+,75+,78+,116-,71+,116-,63-,84-,120-,61+,96+,92-,134+,101+,75-,68+",True,plasmid_1,101,33204,0.826711,0.505421,159,0.359354,False
plasmid_2,64+,True,plasmid_2,64,3956,0.446346,0.71815,9,0.296764,False
plasmid_3,"83+,77+,62+,115-,53+",True,plasmid_3,53,15296,0.673681,0.550275,20,0.342639,False
plasmid_4,"167+,136-,81-,119+,25+",True,plasmid_4,25,38865,0.897648,0.879943,72,0.347614,False
plasmid_5,55+,True,plasmid_5,55,6838,0.667289,0.796724,37,0.3327,False
plasmid_6,"167+,103-,107+,90+,150+,193+,188-,166-,152+,34+,92-,133-,56-,133+",True,plasmid_6,34,30131,1.01102,0.835518,111,0.360924,False
plasmid_7,51+,True,plasmid_7,51,10136,0.57667,0.74556,39,0.337806,False
plasmid_8,60+,True,plasmid_8,60,5191,0.442009,0.517627,3,0.304951,False
plasmid_9,"91+,223-,88+,43+,109-,228-,91+,224+,88+",True,plasmid_9,43,15489,1.113031,0.541223,15,0.387436,False
plasmid_10,"156+,117+,231+,31-,82+,87-,202+,215-",False,plasmid_10,82,29129,1.390704,0.02228,9,0.403824,False
plasmid_11,"4+,82+,87-",False,plasmid_11,82,156156,1.131592,0.011482,25,0.381471,False
plasmid_12,"82+,87-,202+,191-,247+,214-,149+,209-,230-,168+,100+",True,plasmid_12,82,1759,4.575047,0.32689,8,0.512791,False
plasmid_13,"21+,155+,87-",False,plasmid_13,155,45515,0.855279,0.015577,11,0.365132,False
plasmid_14,"8-,155+",False,plasmid_14,155,92245,1.068687,0.000802,1,0.377592,False
plasmid_15,155+,False,plasmid_15,155,80,1.113075,0.925,1,0.475,False
plasmid_16,"98+,86+,129+,32+,38-,75+,16-",False,plasmid_16,75,116072,0.97383,0.011993,6,0.375353,False
plasmid_17,"85-,120-,105-,75+,6+",False,plasmid_17,75,124081,1.000033,0.010638,5,0.373732,False
plasmid_18,75+,False,plasmid_18,75,1682,2.136082,0.78478,5,0.393579,False
plasmid_19,"3+,96+,92-",False,plasmid_19,96,158810,0.931407,0.002733,15,0.375285,False
