,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"24-,106+,61-,105+,73-,100-,27+",False,plasmid_0,105,67345,1.1866,0.070443,7,0.395679,False
plasmid_1,"81-,36+,80-,107+,7-,85-,108+,54-,101-,96-,101-,95-,90-,61-,105+,73-,32-,114+,3+,85-,11-,84-,12-,110+,85+,112+,15-",False,plasmid_1,105,570132,1.081003,0.018203,35,0.381336,False
plasmid_2,"52-,57-,62-,57+,47-,88+,41+",True,plasmid_2,41,39588,0.83425,0.787764,85,0.332929,False
plasmid_3,"71-,86-,34-,78-,63+,88+,28+,86+,67-,79+,104+,92+,103+,83+,93+,97+,48-",True,plasmid_3,97,71755,1.118568,0.712828,133,0.354484,False
plasmid_4,98+,False,plasmid_4,98,357,0.825355,0.896359,1,0.352941,False
plasmid_5,69+,False,plasmid_5,69,2260,0.365529,0.742035,2,0.30708,False
plasmid_6,45+,True,plasmid_6,45,8993,0.648502,0.704882,19,0.311909,False
plasmid_7,72+,True,plasmid_7,72,1977,0.618459,0.717248,12,0.3217,False
plasmid_8,"78-,58+",True,plasmid_8,58,5151,1.353612,0.528053,3,0.340516,True
plasmid_9,"86+,67-,75+,104+,91+,103+,82+",False,plasmid_9,82,7127,1.021735,0.223376,8,0.371966,False
plasmid_10,"81+,78-,63+,88+",True,plasmid_10,63,6331,0.496233,0.361238,4,0.36108,False
plasmid_11,"111-,40+,110+,85+,111-,33+",False,plasmid_11,40,36576,1.101654,0.245653,17,0.39299,False
plasmid_12,70+,True,plasmid_12,70,2199,0.838763,0.609823,20,0.355161,False
plasmid_13,"73+,115-,61+,106-,35+,89-,18+",False,plasmid_13,61,85335,1.036175,0.060819,14,0.384203,False
plasmid_14,"73+,115-,61+,90+,19-",False,plasmid_14,61,65563,1.314552,0.078245,12,0.414716,False
plasmid_15,"61+,90+",True,plasmid_15,61,3893,0.905588,0.896224,9,0.496789,False
plasmid_16,73+,True,plasmid_16,73,1812,0.963357,0.86479,2,0.510486,False
plasmid_17,"16+,107-,80+,44-,74-",False,plasmid_17,80,76892,1.121574,0.015489,3,0.369986,False
plasmid_18,"107-,80+,29+",False,plasmid_18,80,25415,0.974055,0.046862,3,0.371513,False
plasmid_19,"66+,80+,46+",False,plasmid_19,80,12675,0.513819,0.148876,7,0.324813,False
plasmid_20,"107-,80+,65+",False,plasmid_20,80,4319,0.625055,0.275758,3,0.329706,False
plasmid_21,80+,False,plasmid_21,80,1268,2.339242,0.939274,3,0.433754,False
plasmid_22,"23+,84+",False,plasmid_22,84,34756,0.994195,0.027621,3,0.368368,False
plasmid_23,84+,False,plasmid_23,84,1063,1.679807,0.903104,3,0.344309,False
plasmid_24,"85-,109+,42+,85+,112+,21+",False,plasmid_24,85,47619,0.922763,0.025284,2,0.368235,False
plasmid_25,"38+,108-,85+",False,plasmid_25,85,16358,0.553474,0.036802,2,0.321983,False
plasmid_26,"108-,85+",False,plasmid_26,85,1006,3.537084,0.59841,2,0.361829,False
