,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"49-,6+,37+,9+,49+,34-,46+,36-,4-,43-,40-,44-,3-",False,plasmid_0,46,798593,0.987856,0.007201,19,0.374211,False
plasmid_1,"15-,38+,53+,7+,42+,34-,46+,36-,45+,17-",False,plasmid_1,46,284899,1.104794,0.020376,15,0.391756,False
plasmid_2,"43+,21+,38+,54+,20+,8+,42+,34-,46+,36-,45+,50+",False,plasmid_2,46,224995,1.002025,0.14287,109,0.376466,False
plasmid_3,"24+,28+",True,plasmid_3,28,39850,0.693054,0.709561,62,0.330263,False
plasmid_4,"36+,59-,34+,49-",True,plasmid_4,34,5232,3.410635,0.892775,6,0.496751,False
plasmid_5,42+,False,plasmid_5,42,612,0.96703,0.75,6,0.51634,False
plasmid_6,"38+,25-",True,plasmid_6,38,26753,1.096171,0.378761,20,0.386237,False
plasmid_7,"38+,56-,16-,37+,22-",False,plasmid_7,38,88965,1.213122,0.017771,8,0.391446,False
plasmid_8,"2-,52+,38+,53+,10-",False,plasmid_8,38,360631,0.975415,0.001669,2,0.371851,False
plasmid_9,"43-,41-,44-,5+,51-,38+",False,plasmid_9,38,202017,1.186476,0.010301,4,0.395185,False
plasmid_10,38+,False,plasmid_10,38,939,1.105132,0.641108,2,0.370607,False
