,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"4-,69-,70-,81+,56+,75+,47-,78-,32-,63+,31+",False,plasmid_0,75,183662,1.173859,0.024485,18,0.390936,False
plasmid_1,"70-,80+,56+,75+,47-,62-,36-",False,plasmid_1,75,20235,1.685705,0.240672,28,0.425204,False
plasmid_2,"40+,76+,74-",True,plasmid_2,40,8837,0.967961,0.920109,11,0.349553,False
plasmid_3,49+,False,plasmid_3,49,3114,0.35244,0.741811,2,0.300578,False
plasmid_4,"33+,58+,55+,58-,45-,66+,67-,53+,65+,83-,43+,39+,66+,82-,86+,67-,79-,37-,79+",True,plasmid_4,53,55414,0.947017,0.51247,128,0.36276,False
plasmid_5,"38+,64-",True,plasmid_5,38,10944,0.849554,0.736659,66,0.357913,False
plasmid_6,48+,True,plasmid_6,48,3229,4.999834,0.563642,7,0.329514,True
plasmid_7,"65+,83-",False,plasmid_7,65,456,1.081389,0.535088,2,0.368421,False
plasmid_8,"63-,21+,78+,47+,88+,56-,80-,22-",False,plasmid_8,47,92293,0.956393,0.034607,5,0.38199,False
plasmid_9,"78+,47+",True,plasmid_9,47,3363,3.645271,0.922985,4,0.49331,False
plasmid_10,"17+,62+",False,plasmid_10,62,66710,1.304339,0.012112,8,0.396267,False
plasmid_11,58+,False,plasmid_11,58,1097,3.678763,0.711942,5,0.350957,False
plasmid_12,"66+,82-",False,plasmid_12,66,386,0.487855,0.528497,4,0.370466,False
