,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"11+,58+,77+,53-,80-,10+",False,plasmid_0,77,200198,1.036265,0.023697,7,0.383695,False
plasmid_1,"25-,82-,58+,77+,53-,64+,31+,76-,56-",False,plasmid_1,77,64062,1.220538,0.081218,13,0.395851,False
plasmid_2,"2-,66-,65+,78+,69+,59-,48+,49-,66-",False,plasmid_2,69,225584,0.962236,0.046293,102,0.373909,False
plasmid_3,"17-,78-,65-,67-,32+,63+,19+,57+,63+",True,plasmid_3,19,162157,1.020272,0.48675,224,0.360768,False
plasmid_4,39+,True,plasmid_4,39,10024,0.698858,0.698224,40,0.323623,False
plasmid_5,"67+,65+,79-,45+,79+",True,plasmid_5,45,7193,0.893334,0.771305,51,0.355624,False
plasmid_6,50+,True,plasmid_6,50,5307,0.476931,0.506312,3,0.302054,False
plasmid_7,"55+,55+,61+,59-,62-",True,plasmid_7,61,8483,0.587815,0.658258,25,0.386656,False
plasmid_8,"21+,60-,37+,60-,16-,83-",False,plasmid_8,37,149361,1.000186,0.069101,19,0.37169,False
plasmid_9,58+,True,plasmid_9,58,1749,8.44136,0.895941,2,0.516867,False
plasmid_10,"12+,80+,53+",False,plasmid_10,53,89393,0.944703,0.040529,12,0.373754,False
plasmid_11,"6-,64-,53+",False,plasmid_11,53,136437,1.105211,0.034499,25,0.385453,False
plasmid_12,"80+,53+",True,plasmid_12,53,3359,4.489448,0.924085,4,0.493599,False
plasmid_13,64+,False,plasmid_13,64,610,1.865758,0.752459,6,0.514754,False
plasmid_14,"60-,36-,60+,52+",False,plasmid_14,60,21412,0.653159,0.09051,4,0.332244,False
plasmid_15,"62+,59+",False,plasmid_15,59,2567,0.809094,0.514219,5,0.386443,False
plasmid_16,"67+,65+",False,plasmid_16,67,704,0.923245,0.660511,16,0.370739,False
plasmid_17,65+,False,plasmid_17,65,373,0.665374,0.506702,1,0.367292,False
