,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"22+,33+,2+,26-,45+,22+,48+,1-",False,plasmid_0,45,1137283,1.001498,0.012842,30,0.376591,False
plasmid_1,"9+,49-,26-,45+,22+,48+,13+,27-,30+,24+,24+",False,plasmid_1,45,154585,1.02873,0.173135,87,0.378879,False
plasmid_2,"6-,42-,43-,49-,26-,45+,22+,33+,8-",False,plasmid_2,45,352703,1.035462,0.031911,35,0.382551,False
plasmid_3,"5+,27+,25-,23+,32-,31+,27-,40-,46+,35-,37+,14-,34+,11-,34+",False,plasmid_3,23,355193,0.999675,0.247688,295,0.365193,False
plasmid_4,20+,True,plasmid_4,20,6851,0.677734,0.794774,37,0.32477,False
plasmid_5,"7-,46+,35-,37+,16+,41+,38-,39-,39-",False,plasmid_5,16,179261,0.903941,0.062652,28,0.367475,False
plasmid_6,"4+,36+,35+,47-,21+,47+",False,plasmid_6,21,267338,1.001756,0.020637,50,0.374911,False
plasmid_7,"3+,29+,18+,29+,12-,29-,17-,29+,15-",False,plasmid_7,18,407139,0.912232,0.030287,20,0.366022,False
plasmid_8,26+,True,plasmid_8,26,1748,3.090184,0.896453,2,0.517162,False
plasmid_9,"22+,48+",True,plasmid_9,22,3359,1.575642,0.924085,4,0.493599,False
plasmid_10,33+,False,plasmid_10,33,610,0.585512,0.752459,6,0.514754,False
plasmid_11,"38-,39-,28-,27+",True,plasmid_11,27,3592,0.99895,0.367483,5,0.342149,False
plasmid_12,"36+,35+",False,plasmid_12,36,704,1.433504,0.616477,15,0.370739,False
plasmid_13,35+,False,plasmid_13,35,373,0.50218,0.506702,1,0.367292,False
