,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"23+,46-,52+,29+,47+,46-,53+,37-,53-",True,plasmid_0,23,48174,0.856633,0.872525,227,0.355212,False
plasmid_1,"1-,54-,43-,51+,56-,44-,13+",False,plasmid_1,51,455446,0.98461,0.010416,7,0.374007,False
plasmid_2,"5+,45+,43-,51+,56-,44-",False,plasmid_2,51,170552,1.14537,0.030507,13,0.402288,False
plasmid_3,"18+,54-,43-,51+,56-,44-,57+,10+",False,plasmid_3,51,157509,0.98396,0.134081,61,0.377534,False
plasmid_4,"44+,55+,43+,45-,9+",False,plasmid_4,43,125813,1.04111,0.049868,27,0.386081,False
plasmid_5,"44+,55+,43+,45-",True,plasmid_5,43,5691,1.342476,0.88842,11,0.502021,False
plasmid_6,"44+,56+",True,plasmid_6,44,1795,0.49955,0.872981,2,0.513649,False
plasmid_7,"16+,47+,46-,52+,8+",False,plasmid_7,47,208109,0.912033,0.007054,16,0.378826,False
plasmid_8,"47+,46-",False,plasmid_8,47,705,1.09579,0.615603,15,0.371631,False
plasmid_9,46+,False,plasmid_9,46,373,1.092542,0.506702,1,0.367292,False
