,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"31-,186-,280+,153-,217+,42+,204+,15+,207-",False,plasmid_0,280,110478,1.353891,0.068819,58,0.394803,False
plasmid_1,"38-,186-,280+,153-,285-,26-",False,plasmid_1,280,66452,1.226087,0.07139,7,0.391847,False
plasmid_2,"186-,280+,153-,217+,141+,99-,11+",False,plasmid_2,280,69690,1.429863,0.074659,13,0.401578,False
plasmid_3,126+,True,plasmid_3,126,5275,0.482357,0.723981,5,0.313365,False
plasmid_4,145+,True,plasmid_4,145,3734,0.43561,0.907874,5,0.347349,False
plasmid_5,"278+,297+,286+,213+,231+,295-,236+,287+,262+,175-,234+,209+,264+,93+",True,plasmid_5,93,14798,0.784909,0.463846,24,0.338762,False
plasmid_6,"177-,204-,181+,223+,140+,21+,256+,216-,265+,222+,283-,267+,278+,284+,210-",True,plasmid_6,181,51987,1.371715,0.769173,125,0.349799,False
plasmid_7,189+,False,plasmid_7,189,1902,0.3509,0.65142,4,0.312303,False
plasmid_8,135+,True,plasmid_8,135,4273,0.65897,0.799204,23,0.340042,False
plasmid_9,"47+,245+,255+,247-,226-,273-,240-,97-,169-,143+,301-,256+,216-,265+,222+,283-,243-,286+,253-,277-,227+",True,plasmid_9,47,41232,1.304151,0.666157,64,0.3547,False
plasmid_10,188+,True,plasmid_10,188,1922,0.686811,0.710718,8,0.326223,False
plasmid_11,"127-,223+,279+,110+",True,plasmid_11,110,13088,1.335736,0.706754,62,0.3329,False
plasmid_12,148+,False,plasmid_12,148,3673,0.407139,0.666485,9,0.31963,False
plasmid_13,96+,True,plasmid_13,96,8954,1.160757,0.935895,11,0.372683,False
plasmid_14,86+,True,plasmid_14,86,9966,0.777831,0.813365,22,0.350993,False
plasmid_15,166+,True,plasmid_15,166,2875,0.664977,0.744,2,0.341217,False
plasmid_16,118+,True,plasmid_16,118,6604,0.634825,0.584191,5,0.323743,False
plasmid_17,"223+,279+,257+,113+,257-",True,plasmid_17,113,7915,0.574338,0.517246,34,0.320404,False
plasmid_18,178+,True,plasmid_18,178,2281,0.887528,0.670758,2,0.352477,False
plasmid_19,158+,True,plasmid_19,158,3144,0.43525,0.506679,2,0.327608,False
plasmid_20,"187-,271-,121+",True,plasmid_20,121,8107,1.640875,0.485383,6,0.360183,False
plasmid_21,"251+,274-,293-,263-,265+,298+,282+,224-,243-,239+,300+,277-",False,plasmid_21,251,2155,2.980678,0.065429,1,0.396752,False
plasmid_22,128+,True,plasmid_22,128,5122,13.597935,0.703827,8,0.368216,True
plasmid_23,"27+,274-,261+,296+,265+,298+,282+,212+",True,plasmid_23,27,34807,1.206369,0.564197,30,0.379119,False
plasmid_24,117+,True,plasmid_24,117,6630,1.174143,0.578281,10,0.36727,False
plasmid_25,"66+,245+,254+,247-,281+,249-,290-,273-,241-",True,plasmid_25,66,18155,1.040368,0.458386,26,0.358909,False
plasmid_26,"61-,285+,153+,302-,186+",False,plasmid_26,153,22750,0.975788,0.228132,14,0.397802,False
plasmid_27,"217-,153+",True,plasmid_27,153,3893,2.509467,0.896224,9,0.496275,False
plasmid_28,"302-,186+",True,plasmid_28,186,2110,1.628259,0.742654,2,0.479621,False
plasmid_29,"63-,204+,131-",False,plasmid_29,204,22637,0.953051,0.055484,30,0.368556,False
plasmid_30,"82+,204+",False,plasmid_30,204,12098,0.776602,0.103819,30,0.33956,False
plasmid_31,204+,False,plasmid_31,204,1324,2.456741,0.94864,30,0.362538,False
plasmid_32,"194+,221-",True,plasmid_32,194,2226,0.527226,0.558401,3,0.329739,False
plasmid_33,"223+,279+,257+",False,plasmid_33,223,810,0.965936,0.671605,27,0.360494,False
plasmid_34,"279+,257+",False,plasmid_34,257,333,1.141033,0.45045,7,0.372372,False
