,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"61+,54+,29-,62+,52+,72+,55-,67+,28+",False,plasmid_0,72,79351,1.268325,0.065569,13,0.395622,False
plasmid_1,"30-,73+,52+,72+,55-,12-",False,plasmid_1,72,116519,1.088229,0.040714,7,0.380916,False
plasmid_2,"40+,64-,71+,66-,64+,83-,74-,47-,70-,66-",True,plasmid_2,40,20200,0.774761,0.556337,33,0.337822,False
plasmid_3,"71-,64+,83-,75-,41+,71+,66-,64+",True,plasmid_3,41,12936,0.822998,0.796846,82,0.362554,False
plasmid_4,"46-,35+,59+,25+",True,plasmid_4,35,76232,1.118869,0.330176,88,0.368625,False
plasmid_5,"64-,66+,71-,64+,83-,75-,57+,75+",True,plasmid_5,57,2839,1.365256,0.565692,18,0.356111,False
plasmid_6,"34-,62+,52+,84+,55-",False,plasmid_6,52,35245,1.254731,0.178011,27,0.396794,False
plasmid_7,"24-,73+,52+,84+,55-",False,plasmid_7,52,50280,0.933832,0.103222,14,0.378003,False
plasmid_8,"62+,52+",True,plasmid_8,52,3893,2.940457,0.896224,9,0.496275,False
plasmid_9,"73+,52+",False,plasmid_9,52,3363,0.375427,0.922985,4,0.492715,False
plasmid_10,55+,True,plasmid_10,55,1835,3.488723,0.853951,2,0.506812,False
plasmid_11,"66+,71-,64+",False,plasmid_11,64,727,1.4455,0.522696,10,0.368638,False
plasmid_12,"27-,59+,10+,70-",False,plasmid_12,59,123802,0.99103,0.007827,4,0.363169,False
plasmid_13,"48-,56-,59+",False,plasmid_13,59,7445,0.483409,0.130154,4,0.324379,False
