,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"27-,84+,71-,87+,70+,89-,28+,74-",False,plasmid_0,87,74185,1.081409,0.063948,7,0.382395,False
plasmid_1,"12+,71-,87+,70+,79-,80-,85+,81+,85+,58+,91+,76-,57-,73-,66-,91+",False,plasmid_1,87,108956,1.096361,0.146545,48,0.385348,False
plasmid_2,81+,False,plasmid_2,81,360,0.436866,0.602778,3,0.508333,False
plasmid_3,15+,True,plasmid_3,15,68770,1.492807,0.865348,150,0.339974,True
plasmid_4,53+,True,plasmid_4,53,8867,0.743906,0.789331,40,0.331679,False
plasmid_5,67+,False,plasmid_5,67,5789,0.346841,0.510624,4,0.297806,False
plasmid_6,"71-,92+,70+,79-,8-,76+,51+,91+,76-,4+",False,plasmid_6,70,216728,1.24505,0.106904,70,0.386821,False
plasmid_7,"71-,92+,70+,89-,42-,78-,22+",False,plasmid_7,70,72629,0.989006,0.071459,14,0.384089,False
plasmid_8,"70+,79-",True,plasmid_8,70,3893,3.449397,0.896224,9,0.496789,False
plasmid_9,"70+,89-",False,plasmid_9,70,3363,0.313786,0.922985,4,0.493012,False
plasmid_10,71+,True,plasmid_10,71,1835,4.570413,0.853951,2,0.507357,False
plasmid_11,89+,False,plasmid_11,89,80,0.445851,0.925,1,0.475,False
plasmid_12,"76-,17+,76+",False,plasmid_12,76,68647,1.095977,0.028231,4,0.374496,False
plasmid_13,"3+,76+",False,plasmid_13,76,111008,1.111338,0.008729,4,0.379432,False
plasmid_14,"35-,76+",False,plasmid_14,76,28304,0.98844,0.034235,4,0.365955,False
plasmid_15,"45+,76+",False,plasmid_15,76,15411,0.965498,0.062877,4,0.373824,False
plasmid_16,"10+,75+,13-",False,plasmid_16,75,158048,1.282765,0.004214,1,0.390755,False
plasmid_17,"75+,30+",False,plasmid_17,75,30209,1.102018,0.022046,1,0.37651,False
plasmid_18,75+,False,plasmid_18,75,1004,0.7837,0.663347,1,0.350598,False
