,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"22-,104-,36-,84+,63-,102+,46+,50+,76+,86-,83-,44-,34+",True,plasmid_0,34,81219,0.869699,0.74602,131,0.339108,True
plasmid_1,"48+,101-,89+,60-,83+,85+",True,plasmid_1,48,7785,0.513638,0.554143,6,0.339114,False
plasmid_2,56+,True,plasmid_2,56,2210,0.655215,0.681448,1,0.327149,False
plasmid_3,"71+,43+,71-,30+,113+,100-,103+,91+,87-,110-,99-",True,plasmid_3,30,30832,1.09318,0.843636,78,0.361832,False
plasmid_4,"40+,101-,89+",True,plasmid_4,40,7483,0.886344,0.570493,5,0.347989,False
plasmid_5,"49-,69-,102-,63+,84-,36+",True,plasmid_5,36,18494,0.483631,0.58473,26,0.355899,False
plasmid_6,"57+,81-,84-,67-,80-,61+",False,plasmid_6,57,6286,1.684958,0.210468,6,0.377665,False
plasmid_7,"99+,109+,87+,91-,103-,77-,106+,24+",True,plasmid_7,24,34883,1.170337,0.552647,30,0.379325,False
plasmid_8,"72-,102+,69+",False,plasmid_8,69,1952,1.193046,0.25666,3,0.384734,False
plasmid_9,"15+,68+,28-,68+,33-,68-",False,plasmid_9,68,115446,0.940294,0.024947,1,0.361476,False
plasmid_10,"97-,44+,83+,85+",True,plasmid_10,44,6719,0.497057,0.676886,9,0.352433,False
plasmid_11,"10+,62+,11+,62+,4-,64+,25+,95+",False,plasmid_11,64,455119,1.023495,0.003237,6,0.367972,False
plasmid_12,"45-,96-,70+,64+,38-",False,plasmid_12,64,15047,0.617082,0.090716,6,0.317804,False
plasmid_13,"35+,64+",False,plasmid_13,64,12743,0.561078,0.092051,5,0.321745,False
plasmid_14,64+,False,plasmid_14,64,1324,2.96967,0.885952,5,0.362538,False
