,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"42+,91-,27-,89-,114+,76-,116+,37-",False,plasmid_0,114,80615,1.11433,0.062172,9,0.386132,False
plasmid_1,"89-,114+,76-,97+,5+",False,plasmid_1,114,122316,1.346397,0.042537,13,0.405147,False
plasmid_2,74+,False,plasmid_2,74,4362,0.378443,0.872306,6,0.329436,False
plasmid_3,"77+,86-,83-,93+,45+,87+,78+",False,plasmid_3,77,30140,1.207886,0.196184,20,0.341971,False
plasmid_4,"34+,102-,107+,69+",True,plasmid_4,34,33366,0.95132,0.856231,67,0.356111,False
plasmid_5,"81+,93-,30+,102-,106-",True,plasmid_5,30,37676,1.639046,0.784611,68,0.36283,False
plasmid_6,88+,False,plasmid_6,88,2033,0.349251,0.603542,5,0.33153,False
plasmid_7,84+,True,plasmid_7,84,2684,0.511738,0.637481,9,0.343145,False
plasmid_8,47+,True,plasmid_8,47,14592,0.760021,0.550918,23,0.353344,False
plasmid_9,"6-,97-,76+,123+,89+,115-,8-",False,plasmid_9,76,210548,1.189468,0.033175,31,0.391858,False
plasmid_10,"9-,99+,38+,116-,76+,123+,89+",False,plasmid_10,76,114457,0.974646,0.045345,14,0.382746,False
plasmid_11,"97-,76+",True,plasmid_11,76,3893,3.160235,0.896224,9,0.497046,False
plasmid_12,"116-,76+",False,plasmid_12,76,3363,0.327883,0.922985,4,0.49331,False
plasmid_13,116+,False,plasmid_13,116,80,0.400471,0.925,1,0.475,False
plasmid_14,89+,True,plasmid_14,89,2025,3.822762,0.773827,2,0.488889,False
plasmid_15,"106+,102+",False,plasmid_15,102,818,0.363444,0.257946,1,0.364303,False
