,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"13-,78-,57+,82+,51-,96-,31+,59-,45-",False,plasmid_0,82,111807,0.858952,0.086435,92,0.360273,False
plasmid_1,"78-,57+,82+,51-,66+,24+,102-,63-,56-,75+",False,plasmid_1,82,49230,1.226964,0.141154,30,0.40197,False
plasmid_2,44+,True,plasmid_2,44,7494,0.443447,0.711636,14,0.315052,False
plasmid_3,"52+,59-,25-,34-",False,plasmid_3,52,59123,1.08423,0.054801,15,0.357188,False
plasmid_4,22+,True,plasmid_4,22,41254,0.90476,0.81883,92,0.357177,False
plasmid_5,"14+,103+,63+,101+,30+,104+,63-,99-,32-,63-,100+,20+",False,plasmid_5,30,172198,0.999322,0.147667,71,0.37177,False
plasmid_6,"76-,23-,57+,106+,51-,96-,16-,85+",False,plasmid_6,57,108354,1.013587,0.043109,6,0.373396,False
plasmid_7,"57+,106+,51-,66+,12-,80+,92+,77-,80+,107+,105+,77-",False,plasmid_7,57,78632,1.187344,0.065241,12,0.405306,False
plasmid_8,"57+,106+,51-,96-",True,plasmid_8,57,5214,1.192354,0.895857,6,0.496931,False
plasmid_9,"18-,58-,29+,104+,63-,100+,38-,59+,27-",False,plasmid_9,59,136892,1.061058,0.02128,14,0.384763,False
plasmid_10,"50+,59+",False,plasmid_10,59,5268,1.055052,0.223804,4,0.364655,False
plasmid_11,"53+,59+",True,plasmid_11,59,3577,0.803869,0.329606,4,0.324574,False
plasmid_12,59+,False,plasmid_12,59,1338,1.149886,0.881166,4,0.347534,False
plasmid_13,"5+,103+,63+,101+,2+,58-,9-,95-",False,plasmid_13,63,587753,0.99324,0.001986,6,0.372068,False
plasmid_14,"63+,101+,19+",False,plasmid_14,63,49306,0.898871,0.012209,2,0.36095,False
plasmid_15,63+,False,plasmid_15,63,941,3.980903,0.639745,2,0.369819,False
