,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"27-,32+,3+,31+,37+,41-,35-,40-,13+,28-,43+",False,plasmid_0,43,377936,1.268326,0.013767,13,0.391857,True
plasmid_1,"28-,43+,27-,45-,1-",False,plasmid_1,43,755824,1.000389,0.009007,16,0.370089,False
plasmid_2,"28-,43+,27-,32+,6+",False,plasmid_2,43,161580,1.145452,0.039281,28,0.384676,False
plasmid_3,"21+,29-,22+,29+,2-",False,plasmid_3,22,366316,0.903439,0.049782,192,0.372697,False
plasmid_4,"42+,11+",True,plasmid_4,11,74657,1.117027,0.844408,150,0.337329,True
plasmid_5,"44+,23+,44-,33+,36-,17+",True,plasmid_5,17,28869,1.051011,0.872043,111,0.359451,False
plasmid_6,24+,True,plasmid_6,24,5321,0.46629,0.592934,3,0.299756,False
plasmid_7,"18+,36+,33-",True,plasmid_7,18,16840,0.406012,0.528741,26,0.291924,False
plasmid_8,25+,True,plasmid_8,25,5166,50.807513,0.696671,8,0.367596,True
plasmid_9,"12+,30-,20+,30-,7-,31+,37+,41-,35-,40-",False,plasmid_9,20,234250,1.018208,0.044367,20,0.372534,False
plasmid_10,28+,True,plasmid_10,28,1795,7.018371,0.872981,2,0.513649,False
plasmid_11,"29-,14+,45+,27+",False,plasmid_11,27,37613,0.943805,0.131417,17,0.380188,False
plasmid_12,"32-,27+",True,plasmid_12,27,3889,4.35691,0.897146,9,0.496786,False
plasmid_13,"45+,27+",True,plasmid_13,27,3359,0.475872,0.924085,4,0.493004,False
plasmid_14,"16+,30-,19+,30+,26+",False,plasmid_14,30,47397,0.48054,0.040889,4,0.315421,False
plasmid_15,"10-,29+",False,plasmid_15,29,100228,0.877316,0.01317,5,0.371553,False
plasmid_16,29+,True,plasmid_16,29,1681,1.212752,0.785247,5,0.393813,False
plasmid_17,36+,False,plasmid_17,36,331,0.721526,0.833837,15,0.374622,False
