,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"42-,70+,62-,73+,63+,72-,19+",False,plasmid_0,73,79504,1.023189,0.079832,28,0.380522,False
plasmid_1,"26+,74-,62-,73+,63+,3+",False,plasmid_1,73,174705,1.015488,0.027578,8,0.378329,False
plasmid_2,"64-,70+,62-,73+,63+",True,plasmid_2,73,7558,3.183992,0.68841,13,0.472215,False
plasmid_3,60+,False,plasmid_3,60,3341,0.303328,0.761449,2,0.297516,False
plasmid_4,43+,True,plasmid_4,43,15220,0.495329,0.848949,26,0.333509,False
plasmid_5,"67+,65-,67-,35+,75+,69-,48+",True,plasmid_5,48,42589,0.930119,0.62812,157,0.374557,True
plasmid_6,"54+,84+,80-,83-,69-,45-",True,plasmid_6,54,19941,0.89888,0.556692,42,0.379018,False
plasmid_7,"46+,80-,83-,69-",True,plasmid_7,46,13051,0.867573,0.790514,50,0.371159,False
plasmid_8,50+,True,plasmid_8,50,9331,10.346067,0.745151,9,0.371664,True
plasmid_9,56+,True,plasmid_9,56,5144,18.033634,0.700816,8,0.368585,True
plasmid_10,"72+,63-,85-,62+,74+,44+",False,plasmid_10,62,19659,0.852157,0.264001,14,0.404039,False
plasmid_11,63+,False,plasmid_11,63,1865,0.338759,0.840214,2,0.504021,False
plasmid_12,74+,False,plasmid_12,74,80,0.63738,0.925,1,0.475,False
plasmid_13,"69+,83+,80+,84-",False,plasmid_13,69,727,1.279705,0.891334,26,0.371389,False
plasmid_14,67+,False,plasmid_14,67,1097,3.540122,0.711942,5,0.350957,False
plasmid_15,"15+,77-,68+,33+,77-",False,plasmid_15,68,102565,1.019612,0.005869,2,0.377205,False
plasmid_16,"52+,81-,68+,28+",False,plasmid_16,68,42477,1.038024,0.014172,2,0.376957,False
plasmid_17,"36+,78-,68-,81+,9+,66-,40+,68+,30-",False,plasmid_17,68,176626,0.99197,0.008091,5,0.373263,False
plasmid_18,"25+,82+,68+,79-,31+",False,plasmid_18,68,70716,0.988967,0.008513,2,0.368417,False
plasmid_19,"77-,68+",False,plasmid_19,68,1006,3.33724,0.59841,2,0.362823,False
