,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"33-,43-,17+,46+,44+,55-,48+,36-,27+,45-,44+,56+,40-,32+,22+,37+,21-,35+,1+,58-,29+,54+,34+,13-,41-,3+,42-,29+",False,plasmid_0,54,1145786,1.027621,0.042377,198,0.375323,False
plasmid_1,"20+,36-,15-,58-,29+,54+,34+,59-,49-,8-",False,plasmid_1,54,166495,1.062629,0.073287,30,0.379993,False
plasmid_2,"7+,42-,29+,54+,34+,59-,4+,39-,19-,39-,11-,39+,18-,39-,16-,50+",False,plasmid_2,54,687594,0.9928,0.050224,95,0.370905,False
plasmid_3,"28+,38-,9-,37-,24+",True,plasmid_3,28,95126,0.936225,0.819797,199,0.332916,False
plasmid_4,"2+,45-,44+,56+,31+,32-,52+,38-,5+,55+,44-,46-",False,plasmid_4,31,678977,0.956813,0.013445,82,0.374114,False
plasmid_5,"53+,12+",True,plasmid_5,12,55726,0.749691,0.603471,63,0.362883,True
plasmid_6,34+,True,plasmid_6,34,1795,3.421476,0.872981,2,0.513649,False
plasmid_7,"58-,29+",True,plasmid_7,29,3359,2.068838,0.924085,4,0.493004,False
plasmid_8,42+,False,plasmid_8,42,610,1.111564,0.752459,6,0.514754,False
plasmid_9,37+,False,plasmid_9,37,1301,0.9774,0.91545,3,0.431975,False
plasmid_10,"38+,52-,32+",True,plasmid_10,38,3638,0.570314,0.846894,12,0.392523,False
plasmid_11,36+,False,plasmid_11,36,1681,0.320256,0.785247,5,0.393813,False
plasmid_12,44+,False,plasmid_12,44,373,1.645167,0.506702,1,0.367292,False
