,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"88+,160+,119+,158+,132-,174+,8-",False,plasmid_0,158,73012,0.979634,0.073235,16,0.385868,False
plasmid_1,"99-,153+,157+,150+,159+,153+,151+,150+,145+,143-,119+,158+,132-,154+,131+",True,plasmid_1,158,16865,1.865837,0.376342,25,0.430833,False
plasmid_2,"135-,172+,140-,74-,170+,141+,166+,138-,169+,141-,162-,77+,140-,97+,171-,141+,38+",False,plasmid_2,97,74318,1.035557,0.126712,17,0.37758,False
plasmid_3,55+,True,plasmid_3,55,21053,1.005612,0.683181,71,0.354106,False
plasmid_4,"72+,171-,141+,165+,62+",True,plasmid_4,72,35263,1.153745,0.324561,39,0.392508,False
plasmid_5,107+,True,plasmid_5,107,5143,7.784049,0.700953,8,0.368073,True
plasmid_6,"110+,140+,173+,40-",False,plasmid_6,110,31964,0.965329,0.113753,8,0.378676,False
plasmid_7,"129-,160+,119+,175-,132-",True,plasmid_7,119,7444,2.363604,0.627485,6,0.453117,False
plasmid_8,"33+,144-,19+,143-,119+",False,plasmid_8,119,68443,1.332416,0.052058,10,0.409173,False
plasmid_9,132+,False,plasmid_9,132,1848,0.859822,0.847944,2,0.503788,False
plasmid_10,"39+,140+,27+",False,plasmid_10,140,59022,1.022546,0.016418,4,0.379198,False
plasmid_11,"44+,140+",False,plasmid_11,140,27038,0.954082,0.035838,4,0.377136,False
plasmid_12,"47+,140+",False,plasmid_12,140,25738,0.919754,0.037649,4,0.374815,False
plasmid_13,"7-,140+",False,plasmid_13,140,58605,0.794125,0.034178,5,0.380462,False
plasmid_14,"41-,140+",False,plasmid_14,140,27222,0.823931,0.035596,4,0.374917,False
plasmid_15,"106+,140+",False,plasmid_15,140,6398,0.638771,0.151454,4,0.362144,False
plasmid_16,140+,False,plasmid_16,140,1007,0.541126,0.961271,4,0.360477,False
plasmid_17,"112-,171-,141+",False,plasmid_17,141,5126,1.604279,0.129926,1,0.369684,False
plasmid_18,"127+,161-,141+",False,plasmid_18,141,3442,1.558141,0.193492,1,0.358803,False
plasmid_19,"35+,167+,141+",False,plasmid_19,141,29862,0.859865,0.022303,1,0.372915,False
plasmid_20,"10+,171-,141+",False,plasmid_20,141,54075,1.152855,0.012316,1,0.394434,False
plasmid_21,"32+,167+,141+",False,plasmid_21,141,30649,0.708276,0.02173,1,0.366831,False
plasmid_22,"52-,163+,141+",False,plasmid_22,141,22766,0.924168,0.029254,1,0.373891,False
plasmid_23,"50-,141+",False,plasmid_23,141,24481,0.727142,0.027205,1,0.368776,False
plasmid_24,"73-,171-,141+",False,plasmid_24,141,16473,0.992988,0.04043,1,0.372913,False
plasmid_25,"162+,141+",False,plasmid_25,141,1007,1.185756,0.66137,1,0.349553,False
