,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"16+,73-,60+,79+,56-,75+,68+,39-",False,plasmid_0,79,87852,0.862477,0.072247,29,0.373856,False
plasmid_1,"41+,63-,2+,60+,79+,56-,75+,68+,6+",False,plasmid_1,79,379408,1.043156,0.053689,59,0.382733,False
plasmid_2,"60+,79+,56-,75+,68+",True,plasmid_2,79,5813,5.946194,0.882333,12,0.501806,False
plasmid_3,43+,False,plasmid_3,43,12830,0.366065,0.734918,31,0.333515,False
plasmid_4,"11+,61+,31+,63-,24+",False,plasmid_4,24,160228,0.87723,0.217103,94,0.371015,False
plasmid_5,"58+,64+,38+,51+",True,plasmid_5,38,26588,0.695367,0.574808,191,0.398375,False
plasmid_6,53+,True,plasmid_6,53,4560,4.484836,0.604167,4,0.388377,False
plasmid_7,"67+,74+,70-,69-,66+,55+,74+,71-,69-,65+,55+",False,plasmid_7,67,11242,1.545041,0.246042,7,0.371019,False
plasmid_8,60+,False,plasmid_8,60,1815,0.954286,0.863361,2,0.510193,False
plasmid_9,"52-,76+,21+,56+,85-",False,plasmid_9,56,54203,0.771985,0.066841,12,0.372692,False
plasmid_10,"22+,62+,1-",False,plasmid_10,62,276788,0.978923,0.00426,4,0.375172,False
plasmid_11,"45+,62+,9+",False,plasmid_11,62,107838,0.851556,0.010933,4,0.366847,False
plasmid_12,62+,False,plasmid_12,62,1338,2.447853,0.881166,4,0.345291,False
