,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"18+,55-,2+,61-,51-,72+,54-,11-",False,plasmid_0,72,461644,1.154483,0.011431,14,0.386174,False
plasmid_1,"3+,60+,29+,74-,51-,72+,54-,66-,75+,7-",False,plasmid_1,72,443041,1.045397,0.013484,19,0.377832,False
plasmid_2,"8+,61-,51-,72+,54-,66-",False,plasmid_2,72,125737,1.093735,0.050478,29,0.386314,False
plasmid_3,43+,True,plasmid_3,43,4680,0.42356,0.873291,17,0.311111,False
plasmid_4,"39-,77+,68-,63-,73-,19+,37+,49-,63-,71-,38-,71+",True,plasmid_4,19,78110,0.721853,0.77131,177,0.343592,False
plasmid_5,"37-,33-,58-,56-,53-,22+,69-,48-",True,plasmid_5,22,61199,0.961044,0.689113,114,0.354025,False
plasmid_6,"68+,67+,64-,58-,56-,53-,45+,77+,68-,63-,73-,41+,73+",True,plasmid_6,41,16366,0.845488,0.538311,42,0.351033,False
plasmid_7,"47+,67-,68-,63-",True,plasmid_7,47,4702,0.574079,0.659081,11,0.336027,False
plasmid_8,44+,True,plasmid_8,44,4309,0.45712,0.566489,4,0.309353,False
plasmid_9,"54+,79-,51+,74+,14+,60-",False,plasmid_9,51,86798,0.996938,0.053815,6,0.374202,False
plasmid_10,"51+,61+",True,plasmid_10,51,3893,3.785782,0.896224,9,0.496789,False
plasmid_11,"51+,74+",False,plasmid_11,51,3363,0.311087,0.922985,4,0.493012,False
plasmid_12,54+,True,plasmid_12,54,1848,4.300004,0.847944,2,0.504329,False
plasmid_13,74+,False,plasmid_13,74,80,0.389516,0.925,1,0.475,False
plasmid_14,"32+,59-,31+,59+,26-,59+,50+",False,plasmid_14,59,62834,0.604159,0.197934,22,0.34997,False
plasmid_15,"63+,68+,67+,42-",True,plasmid_15,67,5863,0.428882,0.383933,11,0.320143,False
plasmid_16,"63+,68+,67+,5+",False,plasmid_16,67,143887,0.903767,0.002127,7,0.370826,False
plasmid_17,"63+,68+,67+",False,plasmid_17,67,704,1.130056,0.434659,7,0.370739,False
