,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"59-,67+,69+,71-,39-",True,plasmid_0,69,22968,0.934351,0.67581,59,0.348441,False
plasmid_1,"41+,64-,86+,60-,87-,14+,72-",False,plasmid_1,86,84758,1.05805,0.055971,7,0.375445,False
plasmid_2,"18+,85-,64-,86+,60-,75-,6+",False,plasmid_2,86,190440,1.101287,0.027321,13,0.394387,False
plasmid_3,"44+,80-,79+,43+,24+",True,plasmid_3,24,58059,1.262467,0.816411,133,0.342686,False
plasmid_4,"62+,70+,73-,58+,73-,43-,78-,80+,77-,84-,57-,84-,66-,70-,56+",True,plasmid_4,56,34891,1.514949,0.827807,185,0.36015,False
plasmid_5,"28+,67+,55-,70-,51+",False,plasmid_5,51,40394,0.922389,0.289746,156,0.359657,False
plasmid_6,"73+,70-,50+",True,plasmid_6,50,7902,0.552333,0.596305,78,0.323336,False
plasmid_7,48+,True,plasmid_7,48,6962,0.447615,0.48578,4,0.307239,False
plasmid_8,31+,True,plasmid_8,31,24026,1.175717,0.664613,52,0.374303,False
plasmid_9,"29+,87+,60+,89-,64+,85+,88-",False,plasmid_9,60,31930,0.969473,0.162543,14,0.388913,False
plasmid_10,"5-,75+,60+,89-,64+",False,plasmid_10,60,173737,1.08996,0.036112,27,0.385744,False
plasmid_11,"75+,60+,89-,64+",True,plasmid_11,60,5762,0.84955,0.877473,11,0.498612,False
plasmid_12,"22+,68+,30+,68+,35+,7-",False,plasmid_12,68,207866,1.082587,0.055175,22,0.38469,False
plasmid_13,"76+,20+,68+,4+",False,plasmid_13,68,220837,1.013098,0.004714,5,0.374851,False
plasmid_14,"23+,68+,2+,65-,9+,72+",False,plasmid_14,68,398359,0.995429,0.003105,6,0.374529,False
plasmid_15,"19+,68+,33-",False,plasmid_15,68,73641,0.976794,0.013158,4,0.374289,False
plasmid_16,"72-,21-,68+,17-",False,plasmid_16,68,91808,0.887353,0.010555,4,0.366123,False
plasmid_17,"52+,68-,40-,68+,45+",False,plasmid_17,68,33788,0.564708,0.057358,4,0.32331,False
plasmid_18,"61+,68+",False,plasmid_18,68,4158,0.616175,0.233045,4,0.327321,False
plasmid_19,67+,False,plasmid_19,67,1242,0.928111,0.936393,17,0.367955,False
