,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"102-,90+,77-,9-,62+,117+,50+,109+,26-,82+,35-,63+,10+,64-,54+,89+,48-,37-,38+,72-,92+,68+,64-,56+,64+,4+,97+",False,plasmid_0,56,450775,1.118593,0.055054,131,0.388482,False
plasmid_1,"88+,89+,85-,74+,17-,65-,34-,67-,51-,81+,112+,111+,39+,44+,116+,68+,53+,42+,100+,95+,66-,78+,101-,49-,76-,86-,94+,99+,83-,98-,32+,57+,36+,74-,30-,67-,28-,101+,79-,66+,96+,100-,46-,59-,52+,64+,68-,92-,72+,61-,37+,103-,81+,105-,41+,103-",True,plasmid_1,52,175371,1.368268,0.745471,356,0.342542,False
plasmid_2,"77-,8-,65+,31+,70-,1+,82-,19+,109-,50-,117-,62-,108+,12+,60-,105+,81-,103+,40+,112-,81-",False,plasmid_2,31,982740,0.908022,0.02718,85,0.374307,False
plasmid_3,"38+,72-,93-,44+,47+",True,plasmid_3,38,15619,0.45159,0.728728,48,0.325501,False
plasmid_4,"95+,66-,79+,101-,49-,76-,87+,94+,99+,84+,98-,24+,73+,107-,103-,81+,105-,60+,33-,57-,32-,98+",True,plasmid_4,24,57919,0.890183,0.699546,109,0.363905,False
plasmid_5,"112-,81-,103+,40+",True,plasmid_5,40,6445,0.727855,0.733592,18,0.379209,True
plasmid_6,"57+,33+,60-",False,plasmid_6,33,12547,0.740248,0.706225,29,0.364868,False
plasmid_7,"43+,73+",True,plasmid_7,43,5009,2.039755,0.496706,7,0.354362,False
plasmid_8,"106+,50+,80+,27-,64+",False,plasmid_8,106,22483,1.26517,0.264778,56,0.406396,False
plasmid_9,"106+,50+,80+,20-,64+",False,plasmid_9,106,36330,1.139535,0.13237,40,0.403496,False
plasmid_10,"108-,62+",True,plasmid_10,62,1779,3.263566,0.880832,2,0.514334,False
plasmid_11,109+,False,plasmid_11,109,80,0.308055,0.925,1,0.475,False
plasmid_12,65+,False,plasmid_12,65,1301,0.418921,0.91545,3,0.431975,False
plasmid_13,"104-,59+",True,plasmid_13,59,1867,1.464905,0.86181,2,0.329941,False
plasmid_14,"76+,55+,70+,18-,63+,6-,63-,11+,63-,5+,69-",False,plasmid_14,70,486209,1.006442,0.003198,10,0.371184,False
plasmid_15,70+,False,plasmid_15,70,1109,0.649702,0.995491,9,0.376014,False
plasmid_16,"45-,103-,81+,112+,111+,110-,58-,71+,23-,71+,29-,71-,2-,75-,3+,113-",False,plasmid_16,81,503781,1.011154,0.026107,28,0.371975,False
plasmid_17,"103-,81+,112+,111+,110-",False,plasmid_17,81,808,1.026138,0.704208,4,0.363861,False
plasmid_18,"54-,64+",True,plasmid_18,64,3582,1.166123,0.520938,30,0.349805,False
plasmid_19,"14+,64+",False,plasmid_19,64,76712,1.159057,0.039772,31,0.37148,False
plasmid_20,"22-,64+",False,plasmid_20,64,28567,1.046413,0.041061,29,0.344313,False
plasmid_21,64+,False,plasmid_21,64,1323,0.330149,0.886621,29,0.362056,False
plasmid_22,74+,False,plasmid_22,74,796,1.088097,0.742462,4,0.370603,False
plasmid_23,57+,False,plasmid_23,57,1802,0.586863,0.659267,2,0.386238,False
