,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"63+,47+,77+,34+,38-,20+,86-,50+,84+,24+,73-,49+,61+",True,plasmid_0,20,79892,0.887043,0.780066,138,0.342062,False
plasmid_1,"55+,42-,16-,86-,50+,82-,41+,52+,37+,52-,27+,73-,49+,63+,72+",True,plasmid_1,27,82753,1.114611,0.361957,89,0.357631,False
plasmid_2,"47+,77+,33+,38-,18+,49+,63+",True,plasmid_2,33,60732,1.00928,0.357752,40,0.355743,False
plasmid_3,"89+,45+,78-,88+,23+,48+,12+,54+",False,plasmid_3,48,96906,1.190875,0.058531,9,0.377232,False
plasmid_4,"55-,26-,48+,9-,88-",False,plasmid_4,48,112117,1.092962,0.010516,1,0.372227,False
plasmid_5,"51+,31+,51-,25-,51-,35-,48+,21-,50+,81+,1+,46+,13-,42+",False,plasmid_5,48,1208306,0.999533,0.00725,15,0.36882,False
plasmid_6,48+,False,plasmid_6,48,1338,2.54389,0.881166,1,0.347534,False
plasmid_7,"36+,85-,50+,83-,10-",False,plasmid_7,50,94444,1.116076,0.012314,5,0.375249,False
plasmid_8,"83-,53+,69+,68+,71+,32+,86-,50+",True,plasmid_8,50,16736,0.60675,0.341718,10,0.297801,True
plasmid_9,"50+,81+,30-",False,plasmid_9,50,19087,0.749649,0.060932,5,0.307015,False
plasmid_10,50+,False,plasmid_10,50,1205,3.704666,0.965145,5,0.365975,False
